Parm;PM10;NO2;NO;NOX;IQA;clusters
13/06/2022 09:59;28.3;9.88;0.66;10.89;57;3
13/06/2022 11:59;28.3;7.58;0.82;8.83;57;3
13/06/2022 13:59;28.3;10.26;0.45;10.94;57;3
13/06/2022 15:59;28.3;11.29;0.23;11.51;57;3
13/06/2022 17:59;28.3;27.47;13.83;48.69;57;4
13/06/2022 19:59;28.3;24.85;12.8;44.51;57;4
13/06/2022 21:59;28.3;23.24;12.02;41.51;57;4
13/06/2022 23:59;28.3;17.98;3.52;23.38;57;3
14/06/2022 01:59;28.3;12.52;2.93;17.02;57;3
14/06/2022 03:59;28.3;9.63;2.13;12.91;57;3
14/06/2022 05:59;28.3;17.56;5.65;26.23;57;3
14/06/2022 07:59;28.3;17.65;7.28;28.81;57;3
14/06/2022 09:59;28.3;15.5;3.34;20.62;57;3
14/06/2022 11:59;28.3;16.86;3.51;22.23;57;3
14/06/2022 13:59;28.3;19.85;2.82;24.19;57;3
14/06/2022 15:59;28.3;25.69;2.06;28.85;57;4
14/06/2022 17:59;28.3;35.1;3.79;40.87;57;4
14/06/2022 19:59;28.3;37.43;10.98;54.26;57;4
14/06/2022 21:59;28.3;22.18;1.98;22.66;57;3
14/06/2022 23:59;28.3;12.47;0.04;11.44;57;3
15/06/2022 01:59;28.3;8.24;0.26;8.64;57;3
15/06/2022 03:59;28.3;5.15;0.23;5.49;57;3
15/06/2022 05:59;32.7;4.02;0.42;4.56;65;2
15/06/2022 07:59;32.7;11.65;0.89;13.01;65;2
15/06/2022 09:59;32.7;18.18;0.24;18.46;65;2
15/06/2022 11:59;32.7;29.06;0.66;29.83;65;4
15/06/2022 13:59;32.7;25.37;0.06;25.14;65;2
15/06/2022 15:59;32.7;20.04;4.52;26.94;65;2
15/06/2022 17:59;32.7;18.23;3.68;23.7;65;2
15/06/2022 19:59;32.7;12.13;0.92;12.11;65;2
15/06/2022 21:59;32.7;16.13;5.28;24.24;65;2
15/06/2022 23:59;32.7;15.68;7.27;26.83;65;2
16/06/2022 01:59;32.7;14.09;4.37;20.77;65;2
16/06/2022 03:59;32.7;24.84;7.05;35.65;65;4
16/06/2022 05:59;32.7;16.7;3.68;22.35;65;2
16/06/2022 07:59;32.7;18.54;3.13;23.33;65;2
16/06/2022 09:59;32.7;23.53;3.43;28.78;65;2
16/06/2022 11:59;32.7;25.59;5.33;33.75;65;4
16/06/2022 13:59;32.7;27.96;4.28;34.52;65;4
16/06/2022 15:59;32.7;27.12;3.32;32.11;65;4
16/06/2022 17:59;32.7;20.42;1.17;21.82;65;2
16/06/2022 19:59;32.7;13.66;2.34;16.9;65;2
16/06/2022 21:59;32.7;13.19;0.56;13.18;65;2
16/06/2022 23:59;32.7;9.98;1.71;12.04;65;2
17/06/2022 01:59;27.6;8.75;0.16;8.42;55;3
17/06/2022 03:59;27.6;7.15;0.13;6.89;55;3
17/06/2022 05:59;27.6;5.39;0.01;5.03;55;3
17/06/2022 07:59;27.6;4.98;0.02;4.68;55;3
17/06/2022 09:59;27.6;4.11;0;3.15;55;3
17/06/2022 11:59;27.6;9.36;1.24;11.01;55;3
17/06/2022 13:59;27.6;9.93;2.64;13.85;55;3
17/06/2022 15:59;27.6;15.85;12.15;34.47;55;4
17/06/2022 17:59;27.6;12.71;4.11;18.84;55;3
17/06/2022 19:59;27.6;9.83;2.42;13.45;55;3
17/06/2022 21:59;27.6;14.64;4.53;21.55;55;3
17/06/2022 23:59;27.6;16.25;4.66;23.39;55;3
18/06/2022 01:59;27.6;12.64;3.73;18.37;55;3
18/06/2022 03:59;27.6;12.6;2.09;15.81;55;3
18/06/2022 05:59;27.6;13.36;3.09;18.09;55;3
18/06/2022 07:59;27.6;19.55;2.92;24.02;55;3
18/06/2022 09:59;27.6;33.55;5.58;42.1;55;4
18/06/2022 11:59;27.6;23.65;0.61;23.98;55;3
18/06/2022 13:59;27.6;22.41;0.51;23.19;55;3
18/06/2022 15:59;27.6;19.17;0.62;20.1;55;3
18/06/2022 17:59;27.6;13.53;1.91;16.05;55;3
18/06/2022 19:59;27.6;7.78;0.16;7.2;55;3
18/06/2022 21:59;27.6;6.08;1.23;7.2;55;3
18/06/2022 23:59;10.6;6.32;0.46;7.02;21;0
19/06/2022 01:59;10.6;3.3;0.51;4.08;21;0
19/06/2022 03:59;10.6;3.06;0.41;3.68;21;0
19/06/2022 05:59;10.6;1.6;0.45;2.28;21;0
19/06/2022 07:59;10.6;1.35;0.57;2.22;21;0
19/06/2022 09:59;10.6;2.5;0.23;2.86;21;0
19/06/2022 11:59;10.6;3.91;0.72;5.01;21;0
19/06/2022 13:59;10.6;4.49;0.48;5.22;21;0
19/06/2022 15:59;10.6;3.79;0.6;4.71;21;0
19/06/2022 17:59;10.6;2.45;0.71;3.55;21;0
19/06/2022 19:59;10.6;3.48;1.07;5.12;21;0
19/06/2022 21:59;10.6;2.9;1.1;4.57;21;0
19/06/2022 23:59;10.6;3.41;0.54;4.24;21;0
20/06/2022 01:59;10.6;2.86;1;4.39;21;0
20/06/2022 03:59;10.6;2.42;0.95;3.87;21;0
20/06/2022 05:59;10.6;2.61;0.55;3.46;21;0
20/06/2022 07:59;10.6;8.13;0.77;9.31;21;0
20/06/2022 09:59;10.6;9.72;0.67;10.75;21;0
20/06/2022 11:59;10.6;8.26;0.48;8.97;21;0
20/06/2022 13:59;10.6;14.88;0.39;15.47;21;0
20/06/2022 15:59;10.6;12.81;0.88;14.1;21;0
20/06/2022 17:59;10.6;12.43;0.48;13.01;21;0
20/06/2022 19:59;10.6;13.69;3.07;18.37;21;0
20/06/2022 21:59;10.6;8.69;0.19;8.95;21;0
20/06/2022 23:59;11.3;3.72;4.67;10.88;23;0
21/06/2022 01:59;11.3;2.3;4.86;9.74;23;0
21/06/2022 03:59;11.3;1.85;5;9.51;23;0
21/06/2022 05:59;11.3;1.97;5.13;9.84;23;0
21/06/2022 07:59;11.3;7.03;4.82;14.41;23;0
21/06/2022 09:59;11.3;9.24;5.46;17.61;23;0
21/06/2022 11:59;11.3;13.12;5.97;22.27;23;0
21/06/2022 13:59;11.3;6.09;5.72;14.85;23;0
21/06/2022 15:59;11.3;5.31;5.15;13.21;23;0
21/06/2022 17:59;11.3;7.18;5.3;15.32;23;0
21/06/2022 19:59;11.3;7.63;5.74;16.43;23;0
21/06/2022 21:59;11.3;7.56;5.36;15.76;23;0
21/06/2022 23:59;11.3;8.42;5.42;16.74;23;0
22/06/2022 01:59;11.3;7.52;5.19;15.48;23;0
22/06/2022 03:59;11.3;9.22;5.01;16.91;23;0
22/06/2022 05:59;11.3;8.06;5.13;15.93;23;0
22/06/2022 07:59;11.3;6.29;5.5;14.72;23;0
22/06/2022 09:59;11.3;5.55;4.92;13.1;23;0
22/06/2022 11:59;11.3;8.26;5.18;16.2;23;0
22/06/2022 13:59;11.3;7.18;4.72;14.41;23;0
22/06/2022 15:59;11.3;4.74;4.81;12.12;23;0
22/06/2022 17:59;16.7;5.11;4.99;12.77;33;0
22/06/2022 19:59;16.7;3.54;5.17;11.46;33;0
22/06/2022 21:59;16.7;4.18;4.99;11.82;33;0
22/06/2022 23:59;16.7;6.69;5.25;14.75;33;0
23/06/2022 01:59;16.7;7.1;5.54;15.61;33;0
23/06/2022 03:59;16.7;16.36;12.89;36.12;33;4
23/06/2022 05:59;16.7;23.43;12.87;43.17;33;4
23/06/2022 07:59;16.7;13.27;6.43;23.13;33;0
23/06/2022 09:59;16.7;9.93;5.82;18.87;33;0
23/06/2022 11:59;16.7;6.77;5.94;15.87;33;0
23/06/2022 13:59;16.7;5.28;5.59;13.85;33;0
23/06/2022 15:59;16.7;5.07;5.45;13.42;33;0
23/06/2022 17:59;16.7;3.81;5.48;12.22;33;0
23/06/2022 19:59;16.7;4.47;5.63;13.1;33;0
23/06/2022 21:59;16.7;4.19;5.34;12.37;33;0
23/06/2022 23:59;16.7;17.94;7.09;28.81;33;4
24/06/2022 01:59;16.7;40.96;13;60.92;33;4
24/06/2022 03:59;16.7;51.29;19.67;81.45;41;4
24/06/2022 05:59;16.7;41.35;5.91;50.4;33;4
24/06/2022 07:59;16.7;23.63;9.1;37.59;33;4
24/06/2022 09:59;16.7;20;5.21;27.97;33;4
24/06/2022 11:59;16.7;8.96;5.28;17.05;33;0
24/06/2022 13:59;16.7;5.67;5.09;13.47;33;0
24/06/2022 15:59;20.7;10.67;5.83;19.6;41;3
24/06/2022 17:59;20.7;8.9;5.14;16.79;41;3
24/06/2022 19:59;20.7;7.65;5.4;15.92;41;3
24/06/2022 21:59;20.7;5.23;4.83;12.64;41;3
24/06/2022 23:59;20.7;22.53;7.98;34.76;41;4
25/06/2022 01:59;20.7;20.53;11.06;37.5;41;4
25/06/2022 03:59;20.7;25.28;14.48;47.52;41;4
25/06/2022 05:59;20.7;23.74;15.88;48.12;41;4
25/06/2022 07:59;20.7;14.9;9.16;28.96;41;3
25/06/2022 09:59;20.7;12.21;8.17;24.74;41;3
25/06/2022 11:59;20.7;22.7;10.54;38.86;41;4
25/06/2022 13:59;20.7;21.91;9.56;36.58;41;4
25/06/2022 15:59;20.7;16.8;8.86;30.32;41;4
25/06/2022 17:59;20.7;19.62;8.34;32.41;41;4
25/06/2022 19:59;20.7;35.11;8.57;48.25;41;4
25/06/2022 21:59;20.7;35.62;8.31;48.36;41;4
25/06/2022 23:59;20.7;32.67;21.17;65.13;41;4
26/06/2022 01:59;20.7;23;8.04;35.32;41;4
26/06/2022 03:59;20.7;22.03;7.14;33.01;41;4
26/06/2022 05:59;20.7;15.09;6.05;24.38;41;3
26/06/2022 07:59;20.7;12.84;6.63;23;41;3
26/06/2022 09:59;20.7;10.72;5.59;19.29;41;3
26/06/2022 11:59;16.2;8.45;5.03;16.16;32;0
26/06/2022 13:59;16.2;5.98;5.15;13.89;32;0
26/06/2022 15:59;16.2;5.42;4.92;12.96;32;0
26/06/2022 17:59;16.2;3.96;4.76;11.26;32;0
26/06/2022 19:59;16.2;5.09;4.92;12.61;32;0
26/06/2022 21:59;16.2;10.8;9.42;25.22;32;0
26/06/2022 23:59;16.2;18.62;10.56;34.81;32;4
27/06/2022 01:59;16.2;16.41;12.2;35.11;32;4
27/06/2022 03:59;16.2;15.79;11.68;33.69;32;4
27/06/2022 05:59;16.2;9.99;7.73;21.84;32;0
27/06/2022 07:59;16.2;8.09;7.12;19;32;0
27/06/2022 09:59;16.2;8.98;7.38;20.31;32;0
27/06/2022 11:59;16.2;8.82;7.68;20.61;32;0
27/06/2022 13:59;16.2;11.53;9.86;26.65;32;0
27/06/2022 15:59;16.2;9.91;7.57;21.51;32;0
27/06/2022 17:59;16.2;11.82;8.8;25.31;32;0
27/06/2022 19:59;16.2;11.94;7.23;23.01;32;0
27/06/2022 21:59;16.2;15.35;7.76;27.24;32;0
27/06/2022 23:59;16.2;15.08;7.6;26.73;32;0
28/06/2022 01:59;16.2;20.25;9.94;35.48;32;4
28/06/2022 03:59;16.2;16.63;7.2;27.71;32;0
28/06/2022 05:59;16.2;12.7;6.29;22.35;32;0
28/06/2022 07:59;16.2;8.97;6.23;18.53;32;0
28/06/2022 09:59;16.2;6.36;6.17;15.82;32;0
28/06/2022 11:59;20.1;5.43;5.69;14.16;40;3
28/06/2022 13:59;20.1;4.34;5.42;12.64;40;3
28/06/2022 15:59;20.1;3.44;4.92;10.98;40;3
28/06/2022 17:59;20.1;3.84;5.26;11.89;40;3
28/06/2022 19:59;20.1;21.95;10.19;37.57;40;4
28/06/2022 21:59;20.1;17.07;11.28;34.38;40;4
28/06/2022 23:59;20.1;15.86;11.36;33.29;40;4
29/06/2022 01:59;20.1;13.21;10.85;29.85;40;4
29/06/2022 03:59;20.1;11.31;8.38;24.17;40;3
29/06/2022 05:59;20.1;9.8;7.52;21.34;40;3
29/06/2022 07:59;20.1;11.3;8.26;23.99;40;3
29/06/2022 09:59;20.1;9.35;7.32;20.57;40;3
29/06/2022 11:59;20.1;10.07;7.34;21.34;40;3
29/06/2022 13:59;20.1;9.97;6.31;19.63;40;3
29/06/2022 15:59;20.1;17.83;7.94;29.98;40;4
29/06/2022 17:59;20.1;28.39;9.55;43.05;40;4
29/06/2022 19:59;20.1;23.93;9.2;38.05;40;4
29/06/2022 21:59;20.1;20.17;9.54;34.8;40;4
29/06/2022 23:59;20.1;18.68;5.53;27.16;40;3
30/06/2022 01:59;20.1;15.49;6.93;26.11;40;3
30/06/2022 03:59;20.1;13.05;5.76;21.88;40;3
30/06/2022 05:59;20.1;11.05;6.67;21.27;40;3
30/06/2022 07:59;11.2;9.62;5.22;17.64;22;0
30/06/2022 09:59;11.2;7.9;4.84;15.31;22;0
30/06/2022 11:59;11.2;5.32;4.26;11.86;22;0
30/06/2022 13:59;11.2;4.44;4.74;11.71;22;0
30/06/2022 15:59;11.2;3.93;4.81;11.3;22;0
30/06/2022 17:59;11.2;9.75;9.07;23.65;22;0
30/06/2022 19:59;11.2;6.65;5.7;15.39;22;0
30/06/2022 21:59;11.2;6.2;5.32;14.36;22;0
30/06/2022 23:59;11.2;6.3;5.99;15.48;22;0
01/07/2022 01:59;11.2;6.7;6.07;16.01;22;0
01/07/2022 03:59;11.2;8.27;6.63;18.44;22;0
01/07/2022 05:59;11.2;5.09;5.8;13.98;22;0
01/07/2022 07:59;11.2;5.25;5.88;14.26;22;0
01/07/2022 09:59;11.2;5.24;5.61;13.84;22;0
01/07/2022 11:59;11.2;4.21;5.18;12.14;22;0
01/07/2022 13:59;11.2;4.38;5.35;12.58;22;0
01/07/2022 15:59;11.2;4.82;5.23;12.83;22;0
01/07/2022 17:59;11.2;6.38;5.3;14.5;22;0
01/07/2022 19:59;11.2;7.45;5.21;15.45;22;0
01/07/2022 21:59;11.2;8.19;5.24;16.23;22;0
01/07/2022 23:59;11.2;7.79;5.37;16.02;22;0
02/07/2022 01:59;11.2;8.65;5.51;17.1;22;0
02/07/2022 03:59;11.2;7.18;4.88;14.66;22;0
02/07/2022 05:59;11.2;6.3;5.21;14.29;22;0
02/07/2022 07:59;17.6;4.11;5.03;11.83;35;0
02/07/2022 09:59;17.6;3.28;4.67;10.44;35;0
02/07/2022 11:59;17.6;3.12;4.82;10.5;35;0
02/07/2022 13:59;17.6;3.58;4.85;11.01;35;0
02/07/2022 15:59;17.6;11.43;5.17;19.37;35;0
02/07/2022 17:59;17.6;18.99;6.13;28.4;35;4
02/07/2022 19:59;17.6;12.44;6.21;21.96;35;0
02/07/2022 21:59;17.6;8.46;5.78;17.34;35;0
02/07/2022 23:59;17.6;6.52;6.07;15.83;35;0
03/07/2022 01:59;17.6;6.72;5.78;15.58;35;0
03/07/2022 03:59;17.6;8.62;7.1;19.52;35;0
03/07/2022 05:59;17.6;20.67;14.01;42.14;35;4
03/07/2022 07:59;17.6;25.24;11.43;42.76;35;4
03/07/2022 09:59;17.6;24.32;8.23;36.93;35;4
03/07/2022 11:59;17.6;29.34;7.26;40.48;35;4
03/07/2022 13:59;17.6;37.93;8.22;50.54;35;4
03/07/2022 15:59;17.6;27.09;12.55;46.32;35;4
03/07/2022 17:59;17.6;14.49;3.8;20.31;35;0
03/07/2022 19:59;17.6;11.76;5.35;19.97;35;0
03/07/2022 21:59;17.6;9.33;5.73;18.12;35;0
03/07/2022 23:59;17.6;5.15;5.09;12.96;35;0
04/07/2022 01:59;17.6;5.63;4.94;13.22;35;0
04/07/2022 03:59;26.3;7.75;4.88;15.22;53;3
04/07/2022 05:59;26.3;11.22;4.86;18.68;53;3
04/07/2022 07:59;26.3;10.2;4.67;17.36;53;3
04/07/2022 09:59;26.3;10.01;4.65;17.13;53;3
04/07/2022 11:59;26.3;10.7;9.47;25.24;53;3
04/07/2022 13:59;26.3;21.09;21.01;53.29;53;4
04/07/2022 15:59;26.3;34.65;35.02;88.32;53;4
04/07/2022 17:59;26.3;29.49;23.49;65.43;53;4
04/07/2022 19:59;26.3;26.42;9.1;40.19;53;4
04/07/2022 21:59;26.3;22.75;8.63;35.97;53;4
04/07/2022 23:59;26.3;15.08;8.32;27.83;53;3
05/07/2022 01:59;26.3;18.03;10.26;33.77;53;4
05/07/2022 03:59;26.3;24.12;10.25;39.82;53;4
05/07/2022 05:59;26.3;24.3;12.9;44.14;53;4
05/07/2022 07:59;26.3;18.26;8.85;31.83;53;4
05/07/2022 09:59;26.3;18;7.78;29.94;53;4
05/07/2022 11:59;26.3;30.52;9.36;44.88;53;4
05/07/2022 13:59;26.3;45.12;9.23;59.28;53;4
05/07/2022 15:59;26.3;39.19;17.39;65.83;53;4
05/07/2022 17:59;26.3;30.69;7.85;42.72;53;4
05/07/2022 19:59;26.3;25.56;4.42;32.34;53;4
05/07/2022 21:59;26.3;22.98;5.45;31.33;53;4
05/07/2022 23:59;26.3;26.52;5.24;34.56;53;4
06/07/2022 01:59;26.3;19.6;4.81;26.97;53;3
06/07/2022 03:59;24.1;15.41;4.87;22.88;48;3
06/07/2022 05:59;24.1;11.32;4.72;18.57;48;3
06/07/2022 07:59;24.1;7.74;4.86;15.19;48;3
06/07/2022 09:59;24.1;8.01;5.06;15.76;48;3
06/07/2022 11:59;24.1;31.03;13.23;51.31;48;4
06/07/2022 13:59;24.1;30.2;15.8;54.45;48;4
06/07/2022 15:59;24.1;27.99;16.4;53.15;48;4
06/07/2022 17:59;24.1;22.08;9.49;36.64;48;4
06/07/2022 19:59;24.1;20.24;10.16;35.83;48;4
06/07/2022 21:59;24.1;16.19;9.89;31.36;48;4
06/07/2022 23:59;24.1;18.06;10.16;33.63;48;4
07/07/2022 01:59;24.1;28.39;16.74;54.05;48;4
07/07/2022 03:59;24.1;26.58;9.94;41.81;48;4
07/07/2022 05:59;24.1;28.65;11.97;47.02;48;4
07/07/2022 07:59;24.1;28.95;10.93;45.7;48;4
07/07/2022 09:59;24.1;27.87;10.27;43.62;48;4
07/07/2022 11:59;24.1;25.39;6.34;35.12;48;4
07/07/2022 13:59;24.1;27.41;20.19;58.37;48;4
07/07/2022 15:59;24.1;23.35;12.28;42.17;48;4
07/07/2022 17:59;24.1;22.52;13.14;42.66;48;4
07/07/2022 19:59;24.1;14.4;6.01;23.62;48;3
07/07/2022 21:59;24.1;15;6.71;25.28;48;3
07/07/2022 23:59;12.9;12.22;6.16;21.67;26;0
08/07/2022 01:59;12.9;7.53;3.77;13.31;26;0
08/07/2022 03:59;12.9;8.66;4.57;15.66;26;0
08/07/2022 05:59;12.9;11.11;4.53;18.06;26;0
08/07/2022 07:59;12.9;7;4.96;14.6;26;0
08/07/2022 09:59;12.9;6.24;4.74;13.51;26;0
08/07/2022 11:59;12.9;19.76;6.15;29.19;26;0
08/07/2022 13:59;12.9;18.31;6.63;28.47;26;0
08/07/2022 15:59;12.9;21.42;7.91;33.54;26;4
08/07/2022 17:59;12.9;9.62;5.29;17.73;26;0
08/07/2022 19:59;12.9;6.82;5.59;15.4;26;0
08/07/2022 21:59;12.9;5.2;5.24;13.25;26;0
08/07/2022 23:59;12.9;4.9;5.3;13.03;26;0
09/07/2022 01:59;12.9;7.49;5.41;15.78;26;0
09/07/2022 03:59;12.9;15.46;5.48;23.87;26;0
09/07/2022 05:59;12.9;12.08;5.33;20.26;26;0
09/07/2022 07:59;12.9;10.58;5.36;18.8;26;0
09/07/2022 09:59;12.9;8.04;5.26;16.11;26;0
09/07/2022 11:59;12.9;5.61;5.42;13.92;26;0
09/07/2022 13:59;12.9;4.34;5.34;12.52;26;0
09/07/2022 15:59;12.9;4.02;5.2;12;26;0
09/07/2022 17:59;12.9;2.4;5.26;10.46;26;0
09/07/2022 19:59;8;2.17;5.25;10.21;16;0
09/07/2022 21:59;8;2.63;4.76;9.93;16;0
09/07/2022 23:59;8;3.66;5.26;11.72;16;0
10/07/2022 01:59;8;6.09;5.05;13.82;16;0
10/07/2022 03:59;8;10.2;5.43;18.54;16;0
10/07/2022 05:59;8;11.34;6.11;20.7;16;0
10/07/2022 07:59;8;12.63;6.85;23.13;16;0
10/07/2022 09:59;8;9.7;6.78;20.1;16;0
10/07/2022 11:59;8;7.93;6.21;17.44;16;0
10/07/2022 13:59;8;7.53;5.9;16.58;16;0
10/07/2022 15:59;8;6.75;5.92;15.83;16;0
10/07/2022 17:59;8;6.55;5.67;15.25;16;0
10/07/2022 19:59;8;9.56;6.09;18.9;16;0
10/07/2022 21:59;8;12.1;7.27;23.24;16;0
10/07/2022 23:59;8;7.19;5.6;15.78;16;0
11/07/2022 01:59;8;7.91;5.47;16.3;16;0
11/07/2022 03:59;8;12.64;5.43;20.97;16;0
11/07/2022 05:59;8;8.38;5.5;16.81;16;0
11/07/2022 07:59;8;7.18;5.57;15.71;16;0
11/07/2022 09:59;8;4.07;5.43;12.39;16;0
11/07/2022 11:59;8;3.73;5.22;11.73;16;0
11/07/2022 13:59;8;2.98;5.31;11.12;16;0
11/07/2022 15:59;6.7;2.42;4.99;10.07;13;0
11/07/2022 17:59;6.7;2.46;5.34;10.64;13;0
11/07/2022 19:59;6.7;2.95;5.34;11.14;13;0
11/07/2022 21:59;6.7;5.7;4.99;13.35;13;0
11/07/2022 23:59;6.7;5.9;5.09;13.7;13;0
12/07/2022 01:59;6.7;3.07;5.14;10.96;13;0
12/07/2022 03:59;6.7;4.18;5.33;12.36;13;0
12/07/2022 05:59;6.7;3.42;5.41;11.71;13;0
12/07/2022 07:59;6.7;4.72;5.31;12.85;13;0
12/07/2022 09:59;6.7;3.9;5.3;12.03;13;0
12/07/2022 11:59;6.7;3.61;5.39;11.88;13;0
12/07/2022 13:59;6.7;4.56;5.51;13.02;13;0
12/07/2022 15:59;6.7;5.64;5.62;14.26;13;0
12/07/2022 17:59;6.7;4.93;5.44;13.28;13;0
12/07/2022 19:59;6.7;4.95;5.57;13.49;13;0
12/07/2022 21:59;6.7;4.74;5.3;12.87;13;0
12/07/2022 23:59;6.7;6.16;5.38;14.42;13;0
13/07/2022 01:59;6.7;5.14;5.34;13.31;13;0
13/07/2022 03:59;6.7;7.3;5.78;16.15;13;0
13/07/2022 05:59;6.7;7.29;5.68;16.02;13;0
13/07/2022 07:59;6.7;6.99;5.48;15.4;13;0
13/07/2022 09:59;6.7;4.72;5.43;13.06;13;0
13/07/2022 11:59;6.7;4.13;5.4;12.41;13;0
13/07/2022 13:59;6.7;3.41;5.31;11.56;13;0
13/07/2022 15:59;13;6.64;5.8;15.52;26;0
13/07/2022 17:59;13;5.27;5.43;13.6;26;0
13/07/2022 19:59;13;2.17;5.5;10.61;26;0
13/07/2022 21:59;13;1.8;5.48;10.22;26;0
13/07/2022 23:59;10.4;22.28;7.14;33.23;21;4
14/07/2022 01:59;10.4;15.85;7.08;26.7;21;0
14/07/2022 03:59;10.4;20.69;6.92;31.29;21;0
14/07/2022 05:59;10.4;16.54;5.8;25.44;21;0
14/07/2022 07:59;10.4;10.9;5.66;19.58;21;0
14/07/2022 09:59;10.4;6.78;5.31;14.92;21;0
14/07/2022 11:59;11.4;6.25;5.24;14.3;23;0
14/07/2022 13:59;11.4;4.06;5.38;12.32;23;0
14/07/2022 15:59;11.4;3.96;5.16;11.89;23;0
14/07/2022 17:59;11.4;4.61;5.4;12.9;23;0
14/07/2022 19:59;11.4;4.43;5.01;12.11;23;0
14/07/2022 21:59;11.4;4.22;5.05;11.96;23;0
14/07/2022 23:59;11.4;9.7;6.17;19.16;23;0
15/07/2022 01:59;11.4;20.57;15.26;43.97;23;4
15/07/2022 03:59;11.4;21.04;8.19;33.6;23;4
15/07/2022 05:59;11.4;10.43;6.69;20.69;23;0
15/07/2022 07:59;11.4;8.2;6.73;18.51;23;0
15/07/2022 09:59;11.4;6.37;5.99;15.56;23;0
15/07/2022 11:59;11.4;7.77;6.53;17.79;23;0
15/07/2022 13:59;11.4;8.17;6.69;18.43;23;0
15/07/2022 15:59;11.4;8.66;6.54;18.68;23;0
15/07/2022 17:59;11.4;8.08;5.58;16.63;23;0
15/07/2022 19:59;11.4;15.49;5.89;24.54;23;0
15/07/2022 21:59;11.4;22.85;6.14;32.28;23;4
15/07/2022 23:59;11.4;16.33;5.91;25.37;23;0
16/07/2022 01:59;11.4;13.41;5.85;22.39;23;0
16/07/2022 03:59;11.4;13.24;5.5;21.68;23;0
16/07/2022 05:59;11.4;11.5;5.47;19.89;23;0
16/07/2022 07:59;11.4;6.83;5.29;14.96;23;0
16/07/2022 09:59;11.4;4.68;5.35;12.89;23;0
16/07/2022 11:59;20.8;3.7;5.3;11.83;42;3
16/07/2022 13:59;20.8;4.04;5.23;12.07;42;3
16/07/2022 15:59;20.8;7.65;5.26;15.72;42;3
16/07/2022 17:59;20.8;5.88;5.42;14.18;42;3
16/07/2022 19:59;14.7;29.83;6.83;40.3;29;4
16/07/2022 21:59;14.7;22.15;8.56;35.27;29;4
16/07/2022 23:59;14.7;17.59;6.12;26.97;29;0
17/07/2022 01:59;14.7;13.92;5.89;22.95;29;0
17/07/2022 03:59;14.7;8.61;2.99;13.18;29;0
17/07/2022 05:59;14.7;7.14;2.79;11.42;29;0
17/07/2022 07:59;14.7;5.17;1.99;8.23;29;0
17/07/2022 09:59;16.8;3.47;2.06;6.63;34;0
17/07/2022 11:59;16.8;1.4;2.17;4.74;34;0
17/07/2022 13:59;16.8;0.56;2.08;3.73;34;0
17/07/2022 15:59;16.8;0.1;2.05;3.07;34;0
17/07/2022 17:59;16.8;9.07;5.46;17.44;34;0
17/07/2022 19:59;16.8;10.79;6.04;20.04;34;0
17/07/2022 21:59;16.8;11.5;9.19;25.59;34;0
17/07/2022 23:59;16.8;8.61;7.74;20.47;34;0
18/07/2022 01:59;16.8;8.77;9.21;22.89;34;0
18/07/2022 03:59;16.8;6.35;5.78;15.2;34;0
18/07/2022 05:59;16.8;7.14;6.5;17.1;34;0
18/07/2022 07:59;16.8;5.42;4.07;11.63;34;0
18/07/2022 09:59;16.8;9.44;8.41;22.32;34;0
18/07/2022 11:59;16.8;7.01;2.69;11.14;34;0
18/07/2022 13:59;16.8;22.74;5.49;31.15;34;4
18/07/2022 15:59;16.8;33.09;2.54;36.99;34;4
18/07/2022 17:59;16.8;27.15;2.99;31.74;34;4
18/07/2022 19:59;16.8;18.95;3.06;23.63;34;0
18/07/2022 21:59;16.8;10.47;3.1;15.21;34;0
18/07/2022 23:59;16.8;4.24;1.51;6.54;34;0
19/07/2022 01:59;16.8;2.97;1.7;5.58;34;0
19/07/2022 03:59;16.8;6.44;1.79;9.18;34;0
19/07/2022 05:59;10.2;6.15;1.32;8.18;20;0
19/07/2022 07:59;10.2;4.68;1.51;7;20;0
19/07/2022 09:59;10.2;2.57;1.43;4.77;20;0
19/07/2022 11:59;10.2;1.43;1.46;3.66;20;0
19/07/2022 13:59;10.2;0.95;1.8;3.68;20;0
19/07/2022 15:59;10.2;1.03;1.53;3.3;20;0
19/07/2022 17:59;10.2;1.25;1.45;3.47;20;0
19/07/2022 19:59;10.2;1.63;1.69;4.22;20;0
19/07/2022 21:59;10.2;3.71;1.93;6.66;20;0
19/07/2022 23:59;10.2;2.09;1.91;5.02;20;0
20/07/2022 01:59;10.2;1.72;1.76;4.29;20;0
20/07/2022 03:59;10.2;1.16;1.45;3.38;20;0
20/07/2022 05:59;10.2;1.67;1.76;4.37;20;0
20/07/2022 07:59;10.2;0.73;1.66;3.24;20;0
20/07/2022 09:59;10.2;0.33;1.31;2.29;20;0
20/07/2022 11:59;10.2;0.92;1.6;3.31;20;0
20/07/2022 13:59;10.2;1.86;1.42;4;20;0
20/07/2022 15:59;10.2;2.55;1.29;4.52;20;0
20/07/2022 17:59;10.2;3.9;1.35;5.96;20;0
20/07/2022 19:59;10.2;2.65;1.74;5.32;20;0
20/07/2022 21:59;10.2;4.24;1.78;6.98;20;0
20/07/2022 23:59;10.2;5.07;2.36;8.68;20;0
21/07/2022 01:59;10.2;3.89;3.19;8.68;20;0
