Parm;PM10;NO2;NO;NOX;IQA
18/8/21 14.00;22.00;5.89;1.44;8.10;44
18/8/21 15.00;22.00;5.90;1.47;8.17;44
18/8/21 16.00;22.00;6.54;1.42;8.72;44
18/8/21 17.00;22.00;7.50;1.81;10.28;44
18/8/21 18.00;22.00;8.38;1.76;11.08;44
18/8/21 19.00;22.00;11.99;1.75;14.67;44
18/8/21 20.00;22.00;11.71;2.06;14.87;44
18/8/21 21.00;22.00;8.66;1.26;10.59;44
18/8/21 22.00;22.00;11.07;1.18;12.89;44
18/8/21 23.00;22.00;7.40;1.00;8.94;44
19/8/21 0.00;22.00;6.45;0.83;7.72;44
19/8/21 1.00;16.50;5.27;1.04;6.87;33
19/8/21 2.00;16.50;5.58;0.66;6.59;33
19/8/21 3.00;16.50;4.57;0.72;5.68;33
19/8/21 4.00;16.50;6.23;0.93;7.66;33
19/8/21 5.00;16.50;9.40;1.18;11.21;33
19/8/21 6.00;16.50;13.05;1.69;15.65;33
19/8/21 7.00;16.50;10.79;1.82;13.58;33
19/8/21 8.00;16.50;8.43;3.15;13.25;33
19/8/21 9.00;16.50;7.19;2.16;10.50;33
19/8/21 10.00;16.50;7.32;2.02;10.41;33
19/8/21 11.00;16.50;7.38;1.85;10.22;33
19/8/21 12.00;16.50;7.42;2.05;10.57;33
19/8/21 13.00;16.50;5.97;1.65;8.48;33
19/8/21 14.00;16.50;5.38;1.36;7.48;33
19/8/21 15.00;16.50;4.60;1.44;6.81;33
19/8/21 16.00;16.50;5.08;1.32;7.11;33
19/8/21 17.00;16.50;7.90;2.00;10.96;33
19/8/21 18.00;16.50;8.53;1.71;11.14;33
19/8/21 19.00;16.50;11.65;1.63;14.14;33
19/8/21 20.00;16.50;19.22;2.29;22.74;33
19/8/21 21.00;16.50;15.53;0.96;16.99;33
19/8/21 22.00;16.50;10.29;0.83;11.57;33
19/8/21 23.00;16.50;14.75;1.94;17.72;33
20/8/21 0.00;16.50;9.38;0.97;10.87;33
20/8/21 1.00;13.80;6.77;0.69;7.83;28
20/8/21 2.00;13.80;7.40;0.80;8.62;28
20/8/21 3.00;13.80;5.61;0.44;6.30;28
20/8/21 4.00;13.80;6.84;1.44;9.02;28
20/8/21 5.00;13.80;8.49;1.35;10.57;28
20/8/21 7.00;13.80;25.13;2.45;28.88;28
20/8/21 8.00;13.80;12.79;2.21;16.19;28
20/8/21 9.00;13.80;9.11;2.37;12.73;28
20/8/21 10.00;13.80;10.18;2.42;13.92;28
20/8/21 11.00;13.80;9.94;2.03;13.05;28
20/8/21 12.00;13.80;10.08;2.09;13.27;28
20/8/21 13.00;13.80;7.18;1.32;9.19;28
20/8/21 14.00;13.80;5.72;1.13;7.47;28
20/8/21 15.00;13.80;4.94;1.19;6.76;28
20/8/21 16.00;13.80;6.71;1.47;8.95;28
20/8/21 17.00;13.80;6.89;1.33;8.93;28
20/8/21 18.00;13.80;10.08;1.43;12.26;28
20/8/21 19.00;13.80;11.96;1.51;14.27;28
20/8/21 20.00;13.80;16.95;2.47;20.75;28
20/8/21 21.00;13.80;12.96;1.61;15.43;28
20/8/21 22.00;13.80;10.05;1.41;12.22;28
20/8/21 23.00;13.80;5.02;0.76;6.19;28
21/8/21 0.00;13.80;5.27;0.97;6.75;28
21/8/21 1.00;16.40;6.92;1.17;8.71;33
21/8/21 2.00;16.40;4.22;0.54;5.03;33
21/8/21 3.00;16.40;4.71;1.06;6.34;33
21/8/21 4.00;16.40;7.99;1.84;10.80;33
21/8/21 5.00;16.40;11.93;1.45;14.14;33
21/8/21 6.00;16.40;18.41;1.95;21.39;33
21/8/21 7.00;16.40;15.65;3.00;20.26;33
21/8/21 8.00;16.40;9.98;2.46;13.76;33
21/8/21 9.00;16.40;8.44;2.06;11.60;33
21/8/21 10.00;16.40;7.52;1.90;10.43;33
21/8/21 11.00;16.40;8.62;2.59;12.59;33
21/8/21 12.00;16.40;7.29;1.86;10.16;33
21/8/21 13.00;16.40;6.21;1.37;8.30;33
21/8/21 14.00;16.40;4.75;1.17;6.54;33
21/8/21 15.00;16.40;4.11;1.31;6.11;33
21/8/21 16.00;16.40;4.64;1.25;6.57;33
21/8/21 17.00;16.40;6.59;2.01;9.66;33
21/8/21 18.00;16.40;7.84;1.37;9.94;33
21/8/21 19.00;16.40;11.43;1.84;14.25;33
21/8/21 20.00;16.40;16.84;1.73;19.51;33
21/8/21 21.00;16.40;19.61;3.33;24.70;33
21/8/21 22.00;16.40;17.96;3.37;23.12;33
21/8/21 23.00;16.40;12.61;1.36;14.70;33
22/8/21 0.00;16.40;10.79;1.77;13.49;33
22/8/21 1.00;17.10;7.93;1.14;9.68;34
22/8/21 2.00;17.10;8.36;1.42;10.54;34
22/8/21 3.00;17.10;6.76;0.88;8.10;34
22/8/21 4.00;17.10;6.62;1.53;8.96;34
22/8/21 5.00;17.10;5.83;1.21;7.69;34
22/8/21 7.00;17.10;18.49;1.38;20.60;34
22/8/21 8.00;17.10;12.28;2.07;15.45;34
22/8/21 9.00;17.10;8.31;1.31;10.33;34
22/8/21 10.00;17.10;9.49;1.75;12.18;34
22/8/21 11.00;17.10;9.82;2.23;13.24;34
22/8/21 12.00;17.10;8.19;1.75;10.88;34
22/8/21 13.00;17.10;6.79;1.01;8.32;34
22/8/21 14.00;17.10;4.88;0.93;6.30;34
22/8/21 15.00;17.10;4.51;1.23;6.38;34
22/8/21 16.00;17.10;4.64;0.99;6.16;34
22/8/21 17.00;17.10;5.90;1.09;7.56;34
22/8/21 18.00;17.10;6.81;1.23;8.71;34
22/8/21 19.00;17.10;8.15;1.16;9.92;34
22/8/21 20.00;17.10;19.21;1.57;21.62;34
22/8/21 21.00;17.10;8.97;1.03;10.56;34
22/8/21 22.00;17.10;10.35;0.83;11.64;34
22/8/21 23.00;17.10;8.76;0.83;10.04;34
23/8/21 0.00;17.10;5.85;0.50;6.62;34
23/8/21 1.00;23.80;9.95;0.61;10.89;48
23/8/21 2.00;23.80;4.88;0.43;5.53;48
23/8/21 3.00;23.80;5.22;0.78;6.41;48
23/8/21 4.00;23.80;7.29;1.27;9.24;48
23/8/21 5.00;23.80;7.63;0.64;8.62;48
23/8/21 6.00;23.80;11.66;1.97;14.68;48
23/8/21 7.00;23.80;19.17;3.02;23.80;48
23/8/21 8.00;23.80;9.70;1.48;11.97;48
23/8/21 9.00;23.80;7.90;2.47;11.67;48
23/8/21 10.00;23.80;8.79;2.34;12.38;48
23/8/21 11.00;23.80;8.40;1.86;11.25;48
23/8/21 12.00;23.80;7.65;1.46;9.89;48
23/8/21 13.00;23.80;8.35;1.40;10.49;48
23/8/21 14.00;23.80;6.85;1.52;9.17;48
23/8/21 15.00;23.80;7.18;1.35;9.26;48
23/8/21 16.00;23.80;7.54;1.19;9.37;48
23/8/21 17.00;23.80;3.82;0.58;4.72;48
23/8/21 18.00;23.80;4.08;0.65;5.09;48
23/8/21 19.00;23.80;6.15;0.88;7.50;48
23/8/21 20.00;23.80;5.60;0.71;6.68;48
23/8/21 21.00;23.80;5.02;1.05;6.62;48
23/8/21 22.00;23.80;4.97;0.80;6.20;48
23/8/21 23.00;23.80;4.51;0.87;5.84;48
24/8/21 0.00;23.80;5.16;0.95;6.61;48
24/8/21 1.00;20.50;8.13;1.20;9.97;41
24/8/21 2.00;20.50;5.34;0.70;6.41;41
24/8/21 3.00;20.50;5.58;1.01;7.13;41
24/8/21 4.00;20.50;6.89;0.84;8.19;41
24/8/21 5.00;20.50;9.72;1.25;11.63;41
24/8/21 7.00;20.50;26.85;3.04;31.52;41
24/8/21 8.00;20.50;16.05;2.84;20.40;41
24/8/21 9.00;20.50;12.88;2.49;16.69;41
24/8/21 10.00;20.50;11.11;2.36;14.75;41
24/8/21 11.00;20.50;10.92;2.27;14.41;41
24/8/21 12.00;20.50;11.56;1.98;14.60;41
24/8/21 13.00;20.50;8.87;1.50;11.17;41
24/8/21 14.00;20.50;6.35;1.06;7.98;41
24/8/21 15.00;20.50;6.05;1.64;8.57;41
24/8/21 16.00;20.50;6.87;1.15;8.62;41
24/8/21 17.00;20.50;8.25;1.71;10.89;41
24/8/21 18.00;20.50;8.91;1.13;10.63;41
24/8/21 19.00;20.50;10.53;1.05;12.14;41
24/8/21 20.00;20.50;12.58;1.19;14.40;41
24/8/21 21.00;20.50;12.70;1.08;14.37;41
24/8/21 22.00;20.50;11.81;0.91;13.20;41
24/8/21 23.00;20.50;13.05;1.11;14.76;41
25/8/21 0.00;20.50;12.70;1.12;14.42;41
25/8/21 1.00;17.30;8.27;1.02;9.85;35
25/8/21 2.00;17.30;3.89;0.96;5.36;35
25/8/21 3.00;17.30;4.15;0.63;5.11;35
25/8/21 4.00;17.30;6.16;1.81;8.94;35
25/8/21 5.00;17.30;7.70;1.26;9.64;35
25/8/21 6.00;17.30;13.66;2.02;16.75;35
25/8/21 7.00;17.30;11.01;1.23;12.87;35
25/8/21 8.00;17.30;9.27;1.70;11.88;35
25/8/21 9.00;17.30;8.80;1.78;11.54;35
25/8/21 10.00;17.30;8.30;1.73;10.97;35
25/8/21 11.00;17.30;9.03;1.96;12.04;35
25/8/21 12.00;17.30;8.07;1.68;10.65;35
25/8/21 13.00;17.30;6.93;1.50;9.23;35
25/8/21 14.00;17.30;4.86;1.03;6.44;35
25/8/21 15.00;17.30;4.38;1.23;6.27;35
25/8/21 16.00;17.30;5.89;1.36;7.97;35
25/8/21 17.00;17.30;5.84;0.94;7.28;35
25/8/21 18.00;17.30;8.76;1.49;11.04;35
25/8/21 19.00;17.30;12.08;1.82;14.88;35
25/8/21 20.00;17.30;10.08;1.52;12.41;35
25/8/21 21.00;17.30;7.34;0.93;8.76;35
25/8/21 22.00;17.30;7.89;1.07;9.52;35
25/8/21 23.00;17.30;9.21;0.78;10.41;35
26/8/21 0.00;17.30;7.96;0.83;9.23;35
26/8/21 1.00;14.30;5.31;0.93;6.73;29
26/8/21 2.00;14.30;3.02;0.48;3.74;29
26/8/21 3.00;14.30;2.59;0.87;3.93;29
26/8/21 4.00;14.30;4.03;0.71;5.11;29
26/8/21 5.00;14.30;7.83;1.02;9.41;29
26/8/21 7.00;14.30;22.42;1.52;24.73;29
26/8/21 8.00;14.30;11.97;2.13;15.23;29
26/8/21 9.00;14.30;10.62;1.85;13.45;29
26/8/21 10.00;14.30;7.38;0.83;8.64;29
26/8/21 11.00;14.30;8.53;1.01;10.07;29
26/8/21 12.00;14.30;6.74;0.91;8.12;29
26/8/21 13.00;14.30;10.26;1.96;13.25;29
26/8/21 14.00;14.30;7.60;1.24;9.50;29
26/8/21 15.00;14.30;7.65;1.24;9.55;29
26/8/21 16.00;14.30;8.65;1.46;10.89;29
26/8/21 17.00;14.30;10.44;1.30;12.43;29
26/8/21 18.00;14.30;10.39;1.56;12.79;29
26/8/21 19.00;14.30;9.99;0.87;11.32;29
26/8/21 20.00;14.30;16.29;4.73;23.54;29
26/8/21 21.00;14.30;7.31;1.35;9.38;29
26/8/21 22.00;14.30;7.65;1.10;9.30;29
26/8/21 23.00;14.30;8.29;0.77;9.46;29
27/8/21 0.00;14.30;9.67;0.29;10.00;29
27/8/21 1.00;14.80;7.76;0.60;8.69;30
27/8/21 2.00;14.80;7.76;0.42;8.26;30
27/8/21 3.00;14.80;8.06;0.18;8.22;30
27/8/21 4.00;14.80;10.33;1.46;12.39;30
27/8/21 5.00;14.80;21.22;5.67;29.85;30
27/8/21 6.00;14.80;20.94;3.17;25.49;30
27/8/21 7.00;14.80;26.42;3.93;32.45;30
27/8/21 8.00;14.80;14.12;2.12;17.35;30
27/8/21 9.00;14.80;5.70;0.92;7.10;30
27/8/21 10.00;14.80;6.94;1.42;9.12;30
27/8/21 11.00;14.80;7.51;1.99;10.56;30
27/8/21 12.00;14.80;8.96;2.37;12.59;30
27/8/21 13.00;14.80;8.30;1.99;11.33;30
27/8/21 14.00;14.80;6.92;1.45;9.14;30
27/8/21 15.00;14.80;6.47;1.37;8.58;30
27/8/21 16.00;14.80;6.23;1.42;8.41;30
27/8/21 17.00;14.80;7.33;1.03;8.91;30
27/8/21 18.00;14.80;7.83;0.71;8.92;30
27/8/21 19.00;14.80;13.10;0.87;14.43;30
27/8/21 20.00;14.80;15.99;0.76;17.15;30
27/8/21 21.00;14.80;11.29;0.70;12.36;30
27/8/21 22.00;14.80;8.66;0.93;10.09;30
27/8/21 23.00;14.80;10.97;1.53;13.31;30
28/8/21 0.00;14.80;9.98;0.68;11.02;30
28/8/21 1.00;12.70;13.34;2.14;16.62;25
28/8/21 2.00;12.70;8.86;1.53;11.21;25
28/8/21 3.00;12.70;7.81;0.78;9.02;25
28/8/21 4.00;12.70;16.80;4.81;24.18;25
28/8/21 5.00;12.70;14.89;1.49;17.03;25
28/8/21 7.00;12.70;25.28;1.79;28.02;25
28/8/21 8.00;12.70;13.30;1.86;16.14;25
28/8/21 9.00;12.70;7.62;1.23;9.50;25
28/8/21 10.00;12.70;7.39;1.01;8.94;25
28/8/21 11.00;12.70;4.67;0.81;5.91;25
28/8/21 12.00;12.70;3.95;0.81;5.20;25
28/8/21 13.00;12.70;3.68;0.74;4.82;25
28/8/21 14.00;12.70;3.36;0.96;4.83;25
28/8/21 15.00;12.70;3.36;0.67;4.38;25
28/8/21 16.00;12.70;7.55;1.52;9.87;25
28/8/21 17.00;12.70;3.91;0.83;5.18;25
28/8/21 18.00;12.70;3.50;0.60;4.43;25
28/8/21 19.00;12.70;5.08;0.66;6.08;25
28/8/21 20.00;12.70;9.99;1.82;12.78;25
28/8/21 21.00;12.70;9.28;1.61;11.75;25
28/8/21 22.00;12.70;6.12;1.31;8.12;25
28/8/21 23.00;12.70;6.01;1.68;8.59;25
29/8/21 0.00;12.70;5.45;1.15;7.22;25
29/8/21 1.00;9.60;4.93;0.97;6.41;19
29/8/21 2.00;9.60;3.88;0.38;4.46;19
29/8/21 3.00;9.60;3.63;0.45;4.33;19
29/8/21 4.00;9.60;3.94;0.73;5.06;19
29/8/21 5.00;9.60;8.05;1.74;10.69;19
29/8/21 6.00;9.60;6.44;0.96;7.91;19
29/8/21 7.00;9.60;5.36;1.33;7.40;19
29/8/21 8.00;9.60;6.86;2.45;10.63;19
29/8/21 9.00;9.60;6.29;2.02;9.38;19
29/8/21 10.00;9.60;5.71;1.70;8.31;19
29/8/21 11.00;9.60;5.85;1.99;8.91;19
29/8/21 12.00;9.60;5.43;1.90;8.33;19
29/8/21 13.00;9.60;4.85;0.99;6.37;19
29/8/21 14.00;9.60;4.87;1.17;6.67;19
29/8/21 15.00;9.60;3.67;0.85;4.96;19
29/8/21 16.00;9.60;4.23;1.31;6.25;19
29/8/21 17.00;9.60;4.62;1.28;6.58;19
29/8/21 18.00;9.60;5.94;1.38;8.06;19
29/8/21 19.00;9.60;10.18;1.61;12.65;19
29/8/21 20.00;9.60;11.02;1.64;13.54;19
29/8/21 21.00;9.60;14.88;1.04;16.46;19
29/8/21 22.00;9.60;20.56;1.37;22.66;19
29/8/21 23.00;9.60;11.41;1.36;13.49;19
30/8/21 0.00;9.60;5.91;0.86;7.23;19
30/8/21 1.00;10.30;8.07;0.63;9.04;21
30/8/21 2.00;10.30;7.74;0.68;8.78;21
30/8/21 3.00;10.30;3.22;0.65;4.22;21
30/8/21 4.00;10.30;5.99;1.59;8.43;21
30/8/21 7.00;10.30;22.09;4.22;28.56;21
30/8/21 8.00;10.30;17.05;5.05;24.79;21
30/8/21 9.00;10.30;9.17;2.71;13.32;21
30/8/21 10.00;10.30;8.85;3.12;13.63;21
30/8/21 11.00;10.30;6.46;2.00;9.54;21
30/8/21 12.00;10.30;8.88;3.05;13.55;21
30/8/21 13.00;10.30;8.19;1.98;11.23;21
30/8/21 14.00;10.30;5.79;1.58;8.21;21
30/8/21 15.00;10.30;5.58;1.55;7.96;21
30/8/21 16.00;10.30;7.10;1.45;9.32;21
30/8/21 17.00;10.30;9.39;1.95;12.36;21
30/8/21 18.00;10.30;8.75;1.55;11.13;21
30/8/21 19.00;10.30;13.02;1.67;15.57;21
30/8/21 20.00;10.30;16.27;1.20;18.11;21
30/8/21 21.00;10.30;12.14;0.89;13.50;21
30/8/21 22.00;10.30;9.14;0.64;10.12;21
30/8/21 23.00;10.30;10.87;0.92;12.28;21
31/8/21 0.00;10.30;7.35;0.68;8.39;21
31/8/21 1.00;13.60;6.75;0.56;7.61;27
31/8/21 2.00;13.60;6.65;0.89;8.02;27
31/8/21 3.00;13.60;5.52;0.59;6.41;27
31/8/21 4.00;13.60;8.42;2.61;12.43;27
31/8/21 5.00;13.60;9.09;1.73;11.73;27
31/8/21 6.00;13.60;13.73;1.93;16.69;27
31/8/21 7.00;13.60;9.07;1.10;10.75;27
31/8/21 8.00;13.60;8.94;1.41;11.09;27
31/8/21 9.00;13.60;10.84;2.83;15.17;27
31/8/21 10.00;13.60;10.16;2.31;13.71;27
31/8/21 11.00;13.60;9.76;2.42;13.47;27
31/8/21 12.00;13.60;7.72;1.93;10.68;27
31/8/21 13.00;13.60;6.66;1.65;9.19;27
31/8/21 14.00;13.60;6.96;1.71;9.57;27
31/8/21 15.00;13.60;5.69;1.32;7.71;27
31/8/21 16.00;13.60;7.52;1.60;9.98;27
31/8/21 17.00;13.60;7.82;1.34;9.88;27
31/8/21 18.00;13.60;7.82;0.91;9.22;27
31/8/21 19.00;13.60;12.16;0.84;13.45;27
31/8/21 20.00;13.60;15.88;1.12;17.60;27
31/8/21 21.00;13.60;14.10;0.99;15.63;27
31/8/21 22.00;13.60;9.52;0.91;10.92;27
31/8/21 23.00;13.60;8.47;0.98;9.97;27
1/9/21 0.00;13.60;8.44;0.93;9.86;27
1/9/21 1.00;13.00;9.13;0.72;10.23;26
1/9/21 2.00;13.00;8.75;0.56;9.59;26
1/9/21 3.00;13.00;8.83;0.53;9.61;26
1/9/21 4.00;13.00;10.15;1.99;13.20;26
1/9/21 7.00;13.00;28.73;4.41;35.49;26
1/9/21 8.00;13.00;19.41;2.91;23.87;26
1/9/21 9.00;13.00;14.09;3.29;19.14;26
1/9/21 10.00;13.00;9.90;2.60;13.90;26
1/9/21 11.00;13.00;10.37;2.52;14.24;26
1/9/21 12.00;13.00;9.65;2.05;12.80;26
1/9/21 13.00;13.00;10.79;2.30;14.31;26
1/9/21 14.00;13.00;8.10;1.74;10.76;26
1/9/21 15.00;13.00;7.18;1.75;9.86;26
1/9/21 16.00;13.00;6.54;1.75;9.23;26
1/9/21 17.00;13.00;8.92;2.34;12.52;26
1/9/21 18.00;13.00;11.93;2.17;15.25;26
1/9/21 19.00;13.00;17.72;2.40;21.40;26
1/9/21 20.00;13.00;16.12;2.78;20.39;26
1/9/21 21.00;13.00;13.13;0.69;14.19;26
1/9/21 22.00;13.00;12.49;1.71;15.11;26
1/9/21 23.00;13.00;10.14;1.40;12.28;26
2/9/21 0.00;13.00;7.71;1.44;9.92;26
2/9/21 1.00;12.80;5.91;0.90;7.29;26
2/9/21 2.00;12.80;3.98;0.71;5.08;26
2/9/21 3.00;12.80;3.42;0.53;4.24;26
2/9/21 4.00;12.80;5.97;1.91;8.88;26
2/9/21 5.00;12.80;9.70;2.62;13.71;26
2/9/21 6.00;12.80;11.35;2.62;15.36;26
2/9/21 7.00;12.80;13.73;4.10;20.03;26
2/9/21 8.00;12.80;10.63;4.06;16.85;26
2/9/21 9.00;12.80;9.46;3.16;14.30;26
2/9/21 10.00;12.80;8.19;2.63;12.21;26
2/9/21 11.00;12.80;7.56;2.38;11.22;26
2/9/21 12.00;12.80;6.60;2.38;10.23;26
2/9/21 13.00;12.80;6.96;2.42;10.66;26
2/9/21 14.00;12.80;5.47;1.65;7.99;26
2/9/21 15.00;12.80;5.48;1.18;7.29;26
2/9/21 16.00;12.80;5.34;1.60;7.79;26
2/9/21 17.00;12.80;7.31;2.15;10.60;26
2/9/21 18.00;12.80;9.78;2.28;13.28;26
2/9/21 19.00;12.80;14.94;3.39;20.14;26
2/9/21 20.00;12.80;15.79;1.83;18.60;26
2/9/21 21.00;12.80;15.24;0.98;16.74;26
2/9/21 22.00;12.80;10.42;0.88;11.77;26
2/9/21 23.00;12.80;7.63;0.94;9.08;26
3/9/21 0.00;12.80;5.31;0.77;6.49;26
3/9/21 1.00;14.60;4.43;0.99;5.94;29
3/9/21 2.00;14.60;3.09;0.59;3.99;29
3/9/21 3.00;14.60;1.98;0.68;3.02;29
3/9/21 4.00;14.60;4.79;1.27;6.73;29
3/9/21 7.00;14.60;26.93;5.39;35.19;29
3/9/21 8.00;14.60;17.02;3.11;21.78;29
3/9/21 9.00;14.60;9.87;2.43;13.59;29
3/9/21 10.00;14.60;12.68;4.02;18.82;29
3/9/21 11.00;14.60;10.14;2.19;13.50;29
3/9/21 12.00;14.60;9.10;2.56;13.02;29
3/9/21 13.00;14.60;6.94;1.90;9.86;29
3/9/21 14.00;14.60;5.85;1.41;8.01;29
3/9/21 15.00;14.60;6.35;1.91;9.28;29
3/9/21 16.00;14.60;7.55;1.65;10.08;29
3/9/21 17.00;14.60;10.71;2.24;14.14;29
3/9/21 18.00;14.60;11.40;1.70;14.01;29
3/9/21 19.00;14.60;12.43;1.70;15.02;29
3/9/21 20.00;14.60;14.32;1.97;17.34;29
3/9/21 21.00;14.60;13.19;1.23;15.07;29
3/9/21 22.00;14.60;12.70;1.75;15.38;29
3/9/21 23.00;14.60;11.30;1.09;12.96;29
4/9/21 0.00;14.60;16.07;4.74;23.36;29
4/9/21 1.00;20.20;14.66;0.63;15.61;40
4/9/21 2.00;20.20;11.36;0.65;12.35;40
4/9/21 3.00;20.20;9.37;0.90;10.74;40
4/9/21 4.00;20.20;16.21;5.11;24.03;40
4/9/21 5.00;20.20;16.63;2.02;19.60;40
4/9/21 6.00;20.20;27.95;6.45;37.66;40
4/9/21 7.00;20.20;16.12;0.37;16.64;40
4/9/21 8.00;20.20;14.53;0.87;15.87;40
4/9/21 9.00;20.20;10.63;1.74;13.31;40
4/9/21 10.00;20.20;11.31;2.73;15.50;40
4/9/21 11.00;20.20;8.19;2.01;11.28;40
4/9/21 12.00;20.20;8.25;1.71;10.88;40
4/9/21 13.00;20.20;9.69;2.03;12.80;40
4/9/21 14.00;20.20;5.81;1.12;7.53;40
4/9/21 15.00;20.20;4.73;1.09;6.41;40
4/9/21 16.00;20.20;5.80;1.49;8.08;40
4/9/21 17.00;20.20;5.58;1.02;7.14;40
4/9/21 18.00;20.20;10.34;1.50;12.64;40
4/9/21 19.00;20.20;13.33;1.59;15.76;40
4/9/21 20.00;20.20;17.03;1.38;19.14;40
4/9/21 21.00;20.20;12.35;0.71;13.44;40
4/9/21 22.00;20.20;11.48;1.23;13.38;40
4/9/21 23.00;20.20;9.27;0.83;10.53;40
5/9/21 0.00;20.20;8.31;0.90;9.68;40
6/9/21 1.00;19.90;5.78;0.32;6.26;40
6/9/21 2.00;19.90;4.28;0.27;4.70;40
6/9/21 3.00;19.90;3.86;0.62;4.82;40
6/9/21 4.00;19.90;4.37;0.55;5.20;40
6/9/21 5.00;19.90;10.62;3.14;15.43;40
6/9/21 6.00;19.90;16.61;4.95;24.22;40
6/9/21 8.00;19.90;12.39;3.77;18.17;40
6/9/21 9.00;19.90;12.90;3.37;18.08;40
6/9/21 10.00;19.90;8.42;2.11;11.67;40
6/9/21 11.00;19.90;8.29;2.47;12.08;40
6/9/21 12.00;19.90;8.98;2.94;13.53;40
6/9/21 13.00;19.90;6.93;1.50;9.23;40
6/9/21 14.00;19.90;5.58;1.17;7.35;40
6/9/21 15.00;19.90;6.82;1.52;9.15;40
6/9/21 16.00;19.90;7.57;1.24;9.48;40
6/9/21 17.00;19.90;10.37;2.09;13.57;40
6/9/21 18.00;19.90;16.99;2.65;21.06;40
6/9/21 19.00;19.90;19.75;3.06;24.44;40
6/9/21 20.00;19.90;21.59;1.77;24.30;40
6/9/21 21.00;19.90;17.61;1.31;19.62;40
6/9/21 22.00;19.90;9.81;0.65;10.82;40
6/9/21 23.00;19.90;7.68;0.73;8.80;40
7/9/21 0.00;19.90;7.30;0.66;8.32;40
7/9/21 1.00;22.90;7.35;0.54;8.17;46
7/9/21 2.00;22.90;6.40;1.05;8.01;46
7/9/21 3.00;22.90;6.35;0.54;7.18;46
7/9/21 4.00;22.90;6.83;0.67;7.85;46
7/9/21 7.00;22.90;27.04;3.34;32.15;46
7/9/21 8.00;22.90;16.90;3.84;22.81;46
7/9/21 9.00;22.90;15.57;3.25;20.57;46
7/9/21 10.00;22.90;14.72;2.07;17.90;46
7/9/21 11.00;22.90;13.62;3.38;18.80;46
7/9/21 12.00;22.90;10.68;2.81;15.02;46
7/9/21 13.00;22.90;9.02;2.26;12.49;46
7/9/21 14.00;22.90;6.14;1.66;8.69;46
7/9/21 15.00;22.90;7.58;2.06;10.74;46
7/9/21 16.00;22.90;7.56;2.06;10.72;46
7/9/21 17.00;22.90;10.33;1.62;12.82;46
7/9/21 18.00;22.90;11.01;1.54;13.37;46
7/9/21 19.00;22.90;24.45;2.87;28.86;46
7/9/21 20.00;22.90;21.32;1.29;23.30;46
7/9/21 21.00;22.90;23.16;2.51;27.02;46
7/9/21 22.00;22.90;14.89;1.82;17.68;46
7/9/21 23.00;22.90;21.01;4.08;27.24;46
8/9/21 0.00;22.90;25.09;1.43;27.23;46
8/9/21 1.00;23.10;13.64;1.28;15.60;46
8/9/21 2.00;23.10;11.48;1.42;13.66;46
8/9/21 3.00;23.10;10.19;1.56;12.58;46
8/9/21 4.00;23.10;9.38;1.71;12.00;46
8/9/21 5.00;23.10;19.77;4.15;26.11;46
8/9/21 6.00;23.10;28.54;3.25;33.53;46
8/9/21 7.00;23.10;19.29;3.38;24.47;46
8/9/21 8.00;23.10;14.02;2.94;18.53;46
8/9/21 9.00;23.10;13.40;3.16;18.24;46
8/9/21 10.00;23.10;10.52;2.27;14.00;46
8/9/21 11.00;23.10;9.75;2.67;13.87;46
8/9/21 12.00;23.10;7.77;1.76;10.47;46
8/9/21 13.00;23.10;6.79;1.45;9.02;46
8/9/21 14.00;23.10;5.35;1.23;7.23;46
8/9/21 15.00;23.10;5.42;1.20;7.25;46
8/9/21 16.00;23.10;5.99;1.26;7.91;46
8/9/21 17.00;23.10;9.95;1.59;12.40;46
8/9/21 18.00;23.10;13.53;2.06;16.69;46
8/9/21 19.00;23.10;19.38;2.07;22.56;46
8/9/21 20.00;23.10;18.67;0.64;19.65;46
8/9/21 21.00;23.10;13.52;1.22;15.39;46
8/9/21 22.00;23.10;15.32;1.63;17.82;46
8/9/21 23.00;23.10;12.58;1.89;15.48;46
9/9/21 0.00;23.10;15.33;1.35;17.39;46
9/9/21 1.00;21.90;12.04;0.73;13.16;44
9/9/21 2.00;21.90;10.31;0.50;11.02;44
9/9/21 3.00;21.90;7.15;0.64;8.14;44
9/9/21 4.00;21.90;11.60;3.45;16.89;44
9/9/21 7.00;21.90;36.52;3.08;41.24;44
9/9/21 8.00;21.90;24.98;4.11;31.29;44
9/9/21 9.00;21.90;19.69;4.28;26.25;44
9/9/21 10.00;21.90;13.34;2.72;17.50;44
9/9/21 11.00;21.90;14.32;2.19;17.68;44
9/9/21 12.00;21.90;11.33;2.02;14.43;44
9/9/21 13.00;21.90;10.09;1.90;13.01;44
9/9/21 14.00;21.90;6.79;1.66;9.33;44
9/9/21 15.00;21.90;6.52;1.12;8.25;44
9/9/21 16.00;21.90;8.79;2.18;12.14;44
9/9/21 17.00;21.90;7.98;1.28;9.94;44
9/9/21 18.00;21.90;16.10;1.73;18.76;44
9/9/21 19.00;21.90;19.52;0.97;20.96;44
9/9/21 20.00;21.90;23.12;0.60;24.03;44
9/9/21 21.00;21.90;16.39;0.49;17.13;44
9/9/21 22.00;21.90;13.66;0.23;13.84;44
9/9/21 23.00;21.90;7.55;0.34;8.07;44
10/9/21 0.00;21.90;6.48;0.46;7.19;44
