Parm,PM10,NO2,NO,NOX,IQA
05/10/2021 18:00,33,13.78,1.83,17.43,66
05/10/2021 20:00,17,22.59,2.23,26.81,54
05/10/2021 22:00,8,10.93,1.11,13.5,27
06/10/2021 00:00,9,6.06,0.93,8.39,18
06/10/2021 02:00,5,6.12,1.18,8.83,18
06/10/2021 04:00,34,4.07,1.05,6.59,68
06/10/2021 06:00,17,13.3,1.99,17.21,34
06/10/2021 08:00,8,33.2,10.99,50.78,102
06/10/2021 10:00,4,10.34,2.8,15.51,31
06/10/2021 12:00,12,24.51,9.09,39.24,78
06/10/2021 14:00,8,14.55,3.44,20.67,41
06/10/2021 16:00,14,13.15,3.99,20.12,40
06/10/2021 18:00,17,23.79,5.63,33.21,66
06/10/2021 20:00,16,30.38,6.94,41.78,84
06/10/2021 22:00,21,12.24,1.09,14.77,42
07/10/2021 00:00,18,10.15,1.06,12.65,36
07/10/2021 02:00,16,6.26,0.87,8.49,32
07/10/2021 04:00,53,12.92,1.98,17.11,106
07/10/2021 06:00,27,9.77,3.14,15.68,53
07/10/2021 08:00,13,22.54,7.89,35.95,72
07/10/2021 10:00,17,22.45,7.35,35.04,70
07/10/2021 12:00,9,21.89,10.44,39.2,78
07/10/2021 14:00,12,12.32,3.73,19.18,38
07/10/2021 16:00,9,11.22,3.54,17.78,36
07/10/2021 18:00,9,17.23,6.05,27.73,55
07/10/2021 20:00,10,26.85,2.4,31.92,64
07/10/2021 22:00,14,10.78,1.85,14.74,29
08/10/2021 00:00,15,8.41,1.34,11.55,29
08/10/2021 02:00,18,4.48,0.6,6.41,36
08/10/2021 04:00,10,3.4,0.72,5.5,21
08/10/2021 06:00,6,11.72,1.89,15.75,31
08/10/2021 08:00,40,29.76,7.71,43.03,86
08/10/2021 10:00,20,19.78,3.6,26.57,53
08/10/2021 12:00,10,23.75,10.41,41.05,82
08/10/2021 14:00,5,19.94,5.04,28.94,58
08/10/2021 16:00,6,15.31,5.84,25.46,51
08/10/2021 18:00,9,35.66,6.09,46.54,93
08/10/2021 20:00,13,25.7,4.92,34.63,69
08/10/2021 22:00,12,10.63,1.51,14.06,28
09/10/2021 00:00,8,5.35,0.87,7.72,16
09/10/2021 02:00,6,2.62,1.09,5.27,11
09/10/2021 04:00,47,5.68,2.33,10.23,94
09/10/2021 06:00,23,16.21,1.62,19.78,47
09/10/2021 08:00,12,14.7,3.16,20.62,41
09/10/2021 10:00,13,14.81,7.22,26.96,54
09/10/2021 12:00,6,12.53,6.19,23.07,46
09/10/2021 14:00,5,9.71,2.53,14.6,29
09/10/2021 16:00,39,7.11,2.74,12.3,78
09/10/2021 18:00,20,16.05,7.83,29.13,58
09/10/2021 20:00,18,19.03,6.63,30.31,61
09/10/2021 22:00,9,11.38,1.62,14.91,30
10/10/2021 00:00,4,6.04,1.41,9.19,18
10/10/2021 02:00,2,3.99,1.39,7.1,14
10/10/2021 04:00,3,2.71,1.14,5.41,11
10/10/2021 06:00,2,3.82,1.65,7.32,15
10/10/2021 08:00,8,3.93,1.41,7.07,16
10/10/2021 10:00,4,7.16,2.47,11.95,24
10/10/2021 12:00,3,9.02,2.82,14.37,29
10/10/2021 14:00,1,6.19,1.57,9.6,19
10/10/2021 16:00,38,5.09,1.27,8.01,76
10/10/2021 18:00,19,6.48,1.99,10.54,38
10/10/2021 20:00,10,6.7,1.82,10.49,21
10/10/2021 22:00,6,4.2,1.54,7.53,15
11/10/2021 00:00,3,2.51,1.22,5.33,11
11/10/2021 02:00,1,1.78,1.22,4.6,9
11/10/2021 04:00,3,0.85,1.09,4.11,8
11/10/2021 06:00,2,7.35,2.37,12.72,25
11/10/2021 08:00,9,20.32,11.33,39.66,79
11/10/2021 10:00,5,10.92,5.2,20.69,41
11/10/2021 12:00,5,13.36,5.52,23.66,47
11/10/2021 14:00,3,14.22,7.44,27.49,55
11/10/2021 16:00,2,14.42,5.43,24.61,49
11/10/2021 18:00,3,28.61,7.75,42.61,85
11/10/2021 20:00,42,28.43,2.61,34.56,84
11/10/2021 22:00,21,13.84,1.94,18.66,42
12/10/2021 00:00,10,6.07,1.45,10.02,21
12/10/2021 02:00,19,3.45,1.21,6.97,37
12/10/2021 04:00,9,3.12,1.01,6.33,19
12/10/2021 06:00,5,8.2,1.46,12.19,24
12/10/2021 08:00,13,20.1,5.91,31.12,62
12/10/2021 10:00,7,12.24,3.13,18.87,38
12/10/2021 12:00,3,11.53,4.14,19.69,39
12/10/2021 14:00,8,14.12,4.61,23.04,46
12/10/2021 16:00,8,15.15,4.49,23.91,48
12/10/2021 18:00,10,25.8,5.52,36.33,73
12/10/2021 20:00,7,25.4,4.88,34.95,70
12/10/2021 22:00,15,11.15,2.76,17.18,34
13/10/2021 00:00,10,4.29,1.2,7.81,20
13/10/2021 02:00,11,2.58,1.08,5.89,23
13/10/2021 04:00,12,0.97,0.87,5.6,23
13/10/2021 06:00,9,7.1,1.5,12.91,26
13/10/2021 08:00,10,26.88,7.6,42.74,85
13/10/2021 10:00,11,19.25,3.64,28.78,58
13/10/2021 12:00,16,14.2,5.37,26.2,52
13/10/2021 14:00,13,18.29,6.16,31.65,63
13/10/2021 16:00,13,18.69,5.91,31.67,63
13/10/2021 18:00,18,36.74,17.66,68.37,137
13/10/2021 20:00,17,29.19,10.63,49.77,100
13/10/2021 22:00,16,16.74,4.73,27.85,56
14/10/2021 00:00,41,14.59,1.62,20.85,82
14/10/2021 02:00,20,4.08,2.19,10.85,41
14/10/2021 04:00,10,1.74,1.06,6.69,20
14/10/2021 06:00,5,5.82,2.31,12.84,26
14/10/2021 08:00,2,21.86,17.87,53.29,107
14/10/2021 10:00,1,11.78,6.31,25.13,50
14/10/2021 12:00,0.5,9.63,6.55,23.28,47
14/10/2021 14:00,6,7.72,4.63,18.35,37
14/10/2021 16:00,15,9.27,4.29,19.44,39
14/10/2021 18:00,9,16.22,6.39,29.86,60
14/10/2021 20:00,12,13.46,5.13,25.07,50
14/10/2021 22:00,11,5.47,2.43,12.65,25
15/10/2021 00:00,8,2.24,1.55,7.97,17
15/10/2021 02:00,8,0.76,1.22,5.92,16
15/10/2021 16:00,43,17.36,4.94,26.77,86
15/10/2021 18:00,21,18.49,3.88,26.3,53
15/10/2021 20:00,11,16.86,2.67,22.77,46
15/10/2021 22:00,5,11.8,0.79,14.69,29
16/10/2021 00:00,3,5.09,0.57,7.45,15
16/10/2021 02:00,1,3.68,0.37,5.71,11
16/10/2021 04:00,0.5,3.12,0.71,5.64,11
16/10/2021 06:00,38,6.66,0.86,9.52,77
16/10/2021 08:00,19,13.21,3.11,19.7,39
16/10/2021 10:00,10,7.09,2.42,12.34,25
16/10/2021 12:00,5,5.78,1.28,9.25,18
16/10/2021 14:00,2,3.86,0.64,6.3,13
16/10/2021 16:00,5,4.71,0.62,7.15,14
16/10/2021 18:00,6,11.48,1.17,14.94,30
16/10/2021 20:00,10,15.13,2.71,21.05,42
16/10/2021 22:00,16,14.67,1.88,19.3,39
17/10/2021 00:00,12,15.77,2.44,21.3,43
17/10/2021 02:00,19,7.27,1.08,10.47,39
17/10/2021 04:00,13,3.62,0.45,2.76,26
17/10/2021 06:00,41,6.31,0.57,5.68,82
17/10/2021 08:00,21,12.02,3.03,15.28,41
17/10/2021 10:00,10,11.18,2.39,13.44,27
17/10/2021 12:00,5,13.31,5.37,20.18,40
17/10/2021 14:00,2,6.73,1.45,7.46,15
17/10/2021 16:00,4,12.74,2.09,14.58,29
17/10/2021 18:00,6,31.23,8.67,43.51,87
17/10/2021 20:00,11,50.25,8.02,61.92,124
17/10/2021 22:00,19,32.47,2.43,35.22,70
18/10/2021 00:00,11,21.72,1.99,23.58,47
18/10/2021 02:00,21,8.59,0.57,8.02,41
18/10/2021 04:00,15,5.57,0.55,4.9,30
18/10/2021 06:00,13,13.86,3.32,17.6,35
18/10/2021 08:00,9,26.25,12.74,44.69,89
18/10/2021 10:00,13,16.72,10.77,31.95,64
18/10/2021 12:00,16,11.12,5.18,17.66,35
18/10/2021 14:00,17,10.89,4.53,16.42,34
18/10/2021 16:00,13,9.92,2.96,13.03,27
18/10/2021 18:00,12,21.8,5.75,29.42,59
18/10/2021 20:00,13,26.03,6.43,34.78,70
18/10/2021 22:00,14,9.2,2.8,12.05,29
19/10/2021 00:00,13,7.63,0.74,7.29,26
19/10/2021 02:00,19,1.97,0.45,1.08,37
19/10/2021 04:00,48,3.6,0.5,0.65,96
19/10/2021 06:00,24,20.66,3.69,22.53,48
19/10/2021 08:00,19,32.83,11.4,46.48,93
19/10/2021 10:00,9,19.1,5.65,23.99,48
19/10/2021 12:00,5,12.4,3.42,13.88,28
19/10/2021 14:00,2,19.16,4.99,23.04,46
19/10/2021 16:00,3,18.27,5.39,22.76,46
19/10/2021 18:00,9,41.97,16.68,63.67,127
19/10/2021 20:00,16,56.58,12.98,72.55,145
19/10/2021 22:00,14,17.71,1.41,16.09,35
20/10/2021 00:00,18,14.55,1,12.32,36
20/10/2021 02:00,21,6.51,0.59,3.69,41
20/10/2021 04:00,23,5.15,0.6,2.35,46
20/10/2021 06:00,46,19.21,3.47,20.76,92
20/10/2021 08:00,23,34.24,28.04,73.39,147
20/10/2021 10:00,11,18.32,4.91,22.08,44
20/10/2021 12:00,6,18.46,4.73,21.93,44
20/10/2021 14:00,36,17.63,4.34,20.51,71
20/10/2021 16:00,30,17.85,3.86,20.01,60
20/10/2021 18:00,18,35.16,8.66,44.59,89
20/10/2021 20:00,18,28.77,3.32,30.04,60
20/10/2021 22:00,29,13.01,0.66,10.26,57
21/10/2021 00:00,15,4.92,0.31,1.68,30
21/10/2021 02:00,17,3.43,0.35,0.25,34
21/10/2021 04:00,13,3.28,0.55,0.11,26
21/10/2021 06:00,43,22.28,4.87,25.81,86
21/10/2021 08:00,21,37.44,18.92,62.58,125
21/10/2021 10:00,11,14.54,3.03,15.21,30
21/10/2021 12:00,5,15.14,3.77,16.95,34
21/10/2021 14:00,25,22.69,5.73,27.54,55
21/10/2021 16:00,18,25.29,4.23,27.86,56
21/10/2021 18:00,21,12.11,1.47,10.38,42
21/10/2021 20:00,15,9.28,0.83,6.56,29
21/10/2021 22:00,16,4,0.24,0.34,33
22/10/2021 00:00,17,4.7,1.14,2.44,33
22/10/2021 04:00,9,3.64,0.26,0.005,19
22/10/2021 06:00,11,5.96,0.64,2.92,22
22/10/2021 08:00,10,20.15,4.81,23.58,47
22/10/2021 10:00,15,11.84,2.38,11.49,30
22/10/2021 12:00,14,11.03,2.54,10.94,27
22/10/2021 14:00,18,10.33,1.8,9.1,35
22/10/2021 16:00,21,11.92,1.74,10.6,43
22/10/2021 18:00,14,16.41,2.1,15.66,33
22/10/2021 20:00,20,10.34,1.06,7.97,40
22/10/2021 22:00,17,5.11,0.51,1.88,33
23/10/2021 00:00,15,5.03,0.14,1.22,30
23/10/2021 02:00,15,3.97,0.29,0.38,31
23/10/2021 04:00,21,4.56,0.11,0.06,42
23/10/2021 06:00,20,10.94,1.03,7.88,39
23/10/2021 08:00,14,27.85,21.85,56.82,114
23/10/2021 10:00,21,25.1,9.62,35.31,71
23/10/2021 12:00,29,15.68,7.84,23.09,57
23/10/2021 14:00,26,10.92,3.32,11.37,52
23/10/2021 16:00,28,14.55,4.4,16.69,56
23/10/2021 18:00,24,17.76,4.56,20.16,49
23/10/2021 20:00,23,25.43,4.82,28.29,57
23/10/2021 22:00,35,20.36,2.09,18.99,69
24/10/2021 00:00,27,18.54,0.92,15.36,55
24/10/2021 02:00,27,7,1.4,4.49,54
24/10/2021 04:00,21,3.88,1.55,1.56,42
24/10/2021 06:00,22,8.35,2.93,8.19,43
24/10/2021 08:00,11,12.85,4.66,15.36,31
24/10/2021 10:00,12,9.28,4.85,12.07,24
24/10/2021 12:00,8,18.12,10.5,29.63,59
24/10/2021 14:00,12,5.37,2.04,3.82,24
24/10/2021 16:00,14,6.87,3.29,7.25,27
24/10/2021 18:00,9,17.22,5.16,20.54,41
24/10/2021 20:00,9,28.53,19.24,53.51,107
24/10/2021 22:00,16,11.45,3.04,11.47,32
25/10/2021 00:00,12,7.73,1.87,5.93,25
25/10/2021 02:00,9,3.63,0.98,0.44,18
25/10/2021 04:00,42,6,1.26,4.05,84
25/10/2021 06:00,21,26.17,8.99,36.27,73
25/10/2021 08:00,11,35.66,36.73,88.37,177
25/10/2021 10:00,5,13.85,5.68,18.76,38
25/10/2021 12:00,17,7.88,3.58,9.51,34
25/10/2021 14:00,17,8.26,4.12,10.72,33
25/10/2021 16:00,47,12.22,4.81,15.78,93
25/10/2021 18:00,23,22.28,6.94,29.19,58
25/10/2021 20:00,11,32.14,10,43.84,88
25/10/2021 22:00,6,41.41,4.45,44.69,89
26/10/2021 00:00,7,20.45,1.4,18.84,41
26/10/2021 02:00,14,11.01,0.6,8.1,28
26/10/2021 04:00,12,8.18,0.56,5.18,24
26/10/2021 06:00,11,16.78,4.43,19.8,40
26/10/2021 08:00,14,32.23,34.99,82.25,164
26/10/2021 10:00,15,25.37,17.37,48.3,97
26/10/2021 12:00,16,10.52,6.79,17,34
26/10/2021 14:00,15,9.2,3.86,11.28,30
26/10/2021 16:00,11,13.88,4.68,17.25,35
26/10/2021 18:00,16,42.56,18.05,66.71,133
26/10/2021 20:00,13,52.99,12.57,68.82,138
26/10/2021 22:00,11,34.13,3.04,35.18,70
27/10/2021 00:00,21,21.85,1.77,20.84,44
27/10/2021 02:00,20,8.14,0.63,5.24,39
27/10/2021 04:00,19,9.99,0.65,6.82,37
27/10/2021 06:00,15,20.07,0.92,17.26,40
27/10/2021 08:00,12,29.24,7.6,36.64,73
27/10/2021 10:00,15,13.81,4.11,15.94,32
27/10/2021 12:00,25,11.65,4.06,13.71,50
27/10/2021 14:00,20,12.79,3.89,14.58,39
27/10/2021 16:00,25,16.97,4.38,19.49,50
27/10/2021 18:00,21,24.27,5.76,28.87,58
27/10/2021 20:00,44,33.5,6.37,38.98,88
27/10/2021 22:00,43,11.97,0.86,9.12,85
28/10/2021 00:00,21,10.19,0.78,7.22,42
28/10/2021 02:00,11,4.21,0.43,0.74,21
28/10/2021 04:00,5,4.13,0.06,0.09,10
28/10/2021 06:00,2,17.22,2.74,17.23,34
28/10/2021 08:00,2,42.72,22.11,72.29,145
28/10/2021 10:00,10,27.92,9.54,38.28,77
28/10/2021 12:00,22,12.64,3.27,13.48,45
28/10/2021 14:00,21,15.15,4.22,17.44,41
28/10/2021 16:00,24,18.34,4.01,20.29,48
28/10/2021 18:00,23,46.93,11.57,60.32,121
28/10/2021 20:00,13,54.02,11.12,66.67,133
28/10/2021 22:00,29,25.94,1.69,24.29,58
29/10/2021 00:00,34,15.24,0.98,12.56,68
29/10/2021 02:00,25,9.13,0.64,5.95,50
29/10/2021 04:00,20,6.3,0.53,3.55,41
29/10/2021 06:00,21,20.57,3.63,22.27,45
29/10/2021 08:00,20,45.44,22.85,76.05,152
29/10/2021 10:00,29,29.5,7.13,36.35,73
29/10/2021 12:00,27,16.17,4.67,19.56,55
29/10/2021 14:00,31,11.45,2.2,11.15,62
29/10/2021 16:00,27,15.94,3.41,17.39,54
29/10/2021 18:00,22,41.76,2.37,41.05,84
29/10/2021 20:00,21,37.35,4.26,39.63,79
29/10/2021 22:00,30,16.99,1.27,15.14,59
30/10/2021 00:00,26,5.74,0.42,2.83,51
30/10/2021 02:00,20,6.31,0.36,3.3,41
30/10/2021 04:00,20,5.99,0.69,3.49,39
30/10/2021 06:00,16,14.79,2.89,15.46,32
30/10/2021 08:00,19,25.54,8.99,35.34,71
30/10/2021 10:00,22,24.61,8.19,33.21,66
30/10/2021 12:00,18,24.3,7.67,32.11,64
30/10/2021 14:00,25,10.5,3.54,12.27,49
30/10/2021 16:00,24,9.55,2.86,10.31,49
30/10/2021 18:00,16,27.45,7.73,35.26,71
30/10/2021 20:00,21,32.41,9.8,43.29,87
30/10/2021 22:00,20,16.44,3.44,17.93,40
31/10/2021 00:00,32,25.15,8.08,33.56,67
31/10/2021 02:00,27,11.27,0.99,9.11,54
31/10/2021 04:00,16,5.17,0.56,1.73,32
31/10/2021 06:00,17,6.36,0.7,3.09,33
31/10/2021 08:00,12,15.98,4.33,17.95,36
31/10/2021 10:00,21,14.58,5.08,17.75,41
31/10/2021 12:00,22,16.46,5.27,19.85,44
31/10/2021 14:00,22,13.62,3.3,14.09,44
31/10/2021 16:00,16,6.64,1.15,4.05,32
31/10/2021 18:00,25,23.13,5.57,26.76,54
31/10/2021 20:00,16,28.07,3.29,28.03,56
31/10/2021 22:00,24,22.46,2.1,20.77,47
01/11/2021 00:00,21,11.3,3.13,11.59,42
01/11/2021 02:00,23,6.44,0.52,2.89,46
01/11/2021 04:00,16,4.27,0.49,0.75,31
01/11/2021 06:00,17,7.2,0.52,3.62,33
01/11/2021 08:00,11,8.75,1.35,6.4,22
01/11/2021 10:00,7,12.29,2.75,11.97,25
01/11/2021 12:00,10,9.35,1.38,7.02,19
01/11/2021 14:00,19,5.97,0.95,3.1,39
01/11/2021 16:00,13,3.7,0.63,0.42,26
01/11/2021 18:00,9,5.49,0.71,2.27,18
01/11/2021 20:00,8,8.16,1.5,6.06,16
01/11/2021 22:00,14,7.93,1.4,5.68,29
02/11/2021 06:00,38,5.24,0.93,0.91,77
02/11/2021 08:00,19,35.4,29.43,74.05,148
02/11/2021 10:00,10,11.87,2.44,9.7,24
02/11/2021 12:00,17,14.62,4.79,15.99,33
02/11/2021 14:00,8,17.09,5.75,19.86,40
02/11/2021 16:00,11,15.73,3.63,15.29,31
02/11/2021 18:00,12,13.47,2.02,10.62,27
02/11/2021 20:00,18,13.46,1.42,9.68,37
02/11/2021 22:00,40,10.56,0.85,5.99,80
03/11/2021 00:00,20,6.15,0.62,1.33,40
03/11/2021 02:00,10,5.47,0.31,0.2,20
03/11/2021 06:00,16,5.83,0.36,0.61,33
03/11/2021 08:00,8,18.04,2.98,16.55,36
03/11/2021 10:00,4,11.66,1.69,8.35,23
03/11/2021 12:00,2,11.75,2.75,10.05,23
03/11/2021 14:00,1,8.58,2.15,6.04,17
03/11/2021 16:00,5,5.6,0.76,1,11
03/11/2021 18:00,13,7.15,0.77,2.53,26
03/11/2021 20:00,15,8.33,1.07,4.15,29
03/11/2021 22:00,19,6.21,0.67,1.46,38
04/11/2021 08:00,27,5.23,0.96,1.34,53
04/11/2021 10:00,27,4.73,1.46,1.63,54
04/11/2021 12:00,37,4.28,0.82,0.23,74
04/11/2021 14:00,34,5.55,1.81,2.96,68
04/11/2021 16:00,39,6.11,0.97,2.21,78
04/11/2021 18:00,36,24.88,10.16,34.28,71
04/11/2021 20:00,37,40.15,17.41,60.02,120
04/11/2021 22:00,32,33.63,4.24,33.58,67
05/11/2021 00:00,33,18.81,1.19,14.71,66
05/11/2021 02:00,21,13.83,1.71,10.74,43
05/11/2021 04:00,21,6.43,0.43,1.69,41
05/11/2021 06:00,20,11.65,0.89,7.39,41
05/11/2021 08:00,23,25.69,9.08,33.4,67
05/11/2021 10:00,19,25.14,11.31,36.3,73
05/11/2021 12:00,20,20.41,7.12,25.33,51
05/11/2021 14:00,11,35.9,23.47,65.24,130
05/11/2021 16:00,8,22.66,5.21,24.57,49
05/11/2021 18:00,20,33.23,9.5,41.27,83
05/11/2021 20:00,19,22.21,4.39,22.87,46
05/11/2021 22:00,17,24.86,3.64,24.26,50
06/11/2021 00:00,11,17.66,5.95,20.91,42
06/11/2021 02:00,15,16.16,0.95,11.81,32
06/11/2021 04:00,19,8.98,1.23,5.46,38
06/11/2021 06:00,42,7.26,1.1,3.64,85
06/11/2021 08:00,21,17.32,2.88,15.86,42
06/11/2021 10:00,20,20.88,5.22,22.81,46
06/11/2021 12:00,10,21.56,7.48,26.92,54
06/11/2021 14:00,5,21.2,9.52,29.71,59
06/11/2021 16:00,3,11.07,1.08,7.2,22
06/11/2021 18:00,9,26.64,11.18,37.39,75
06/11/2021 20:00,4,27.85,5.43,29.71,59
06/11/2021 22:00,11,22.48,4.42,23.1,46
07/11/2021 00:00,11,16.04,4.37,16.94,34
07/11/2021 02:00,13,22.48,2.51,20.17,45
07/11/2021 04:00,14,11.48,0.65,6.94,29
07/11/2021 06:00,17,8.6,0.87,4.55,33
07/11/2021 08:00,12,10.92,2.48,9.21,23
07/11/2021 10:00,14,15.51,5.53,18.23,36
07/11/2021 12:00,19,14.29,8.01,20.86,42
07/11/2021 14:00,13,15.48,7.31,20.92,42
07/11/2021 16:00,9,7.5,3.19,7.07,17
07/11/2021 18:00,13,12.69,5.37,15.32,31
07/11/2021 20:00,15,17.5,8.1,24.04,48
07/11/2021 22:00,18,13.28,6.01,16.85,36
08/11/2021 00:00,19,12.14,5.5,14.99,38
08/11/2021 02:00,20,8.42,2.65,7.11,39
08/11/2021 04:00,25,4.55,4.64,7.01,49
08/11/2021 06:00,24,6.99,3.01,6.83,48
08/11/2021 08:00,14,22.68,15.97,41.55,83
08/11/2021 10:00,18,20.35,8.22,27.46,55
08/11/2021 12:00,26,19.78,13.44,34.91,70
08/11/2021 14:00,19,29.9,23.37,59.73,119
08/11/2021 16:00,15,16.08,7.19,21.83,44
08/11/2021 18:00,25,23.71,12.55,37.28,75
08/11/2021 20:00,23,10.31,1.91,8.27,46
08/11/2021 22:00,27,5.33,0.73,1.75,54
09/11/2021 00:00,16,4.18,0.32,0.02,32
09/11/2021 02:00,21,4.07,0.75,0.59,42
09/11/2021 04:00,25,3.63,2.13,2.28,50
09/11/2021 06:00,31,3.89,2.14,2.55,63
09/11/2021 08:00,33,19.54,15.8,38.31,77
09/11/2021 16:00,8,28.8,11.65,40.72,81
09/11/2021 18:00,28,42.99,19.7,66.51,133
09/11/2021 20:00,42,27.25,10,36.72,84
09/11/2021 22:00,39,30.63,12.49,43.75,87
10/11/2021 00:00,37,31.14,9.93,40.31,81
10/11/2021 02:00,37,18.39,6.31,22.67,75
10/11/2021 04:00,24,6.71,4.09,12.24,48
10/11/2021 06:00,14,8.96,2.81,12.31,28
10/11/2021 08:00,16,17.88,44.37,84.09,168
10/11/2021 12:00,21,19.22,10.86,33.94,68
10/11/2021 14:00,18,29.32,21.25,58.99,118
10/11/2021 16:00,22,24.08,10.77,38.17,76
10/11/2021 18:00,19,35.62,16.19,56.91,114
10/11/2021 20:00,26,44.35,24.6,77.7,155
10/11/2021 22:00,25,39.9,30.03,82,164
11/11/2021 00:00,31,32.52,23.4,65.18,130
11/11/2021 02:00,34,29.29,12.95,46.22,92
11/11/2021 04:00,30,18.29,3.14,32.21,64
11/11/2021 06:00,30,10.72,0.93,19.05,60
11/11/2021 08:00,27,15.51,8.82,37.33,75
11/11/2021 10:00,21,16.02,6.92,35.09,70
11/11/2021 14:00,21,23.76,20.4,64.74,129
11/11/2021 16:00,28,22.37,13.67,52.63,105
11/11/2021 18:00,25,24.5,11.57,52.15,104
11/11/2021 20:00,28,29.54,16.66,66.45,133
11/11/2021 22:00,32,24.08,5.46,42.25,85
12/11/2021 00:00,32,20.43,3.07,33.88,68
12/11/2021 02:00,30,10.88,0.58,17.77,61
12/11/2021 04:00,22,5.81,0,7.01,45
12/11/2021 06:00,25,9.14,0.3,10.8,50
12/11/2021 08:00,15,21.51,9.32,36.96,74
12/11/2021 10:00,17,29.93,12.91,50.86,102
12/11/2021 12:00,28,24.18,11.69,43.25,86
12/11/2021 14:00,22,29.88,17.78,58.27,117
12/11/2021 16:00,23,29.29,11.67,48.32,97
12/11/2021 18:00,17,49.82,31.02,98.45,197
12/11/2021 20:00,29,52.2,25.64,92.58,185
12/11/2021 22:00,33,34.12,7.71,47.07,94
13/11/2021 00:00,32,22.59,7.98,35.98,72
13/11/2021 02:00,33,18.63,11.15,36.89,74
13/11/2021 04:00,23,15.74,4.68,24.09,48
13/11/2021 06:00,23,9.84,3.16,15.87,47
13/11/2021 08:00,15,25.24,25.78,65.92,132
13/11/2021 10:00,24,26.07,19.37,56.91,114
13/11/2021 12:00,24,14.13,1.29,17.28,48
13/11/2021 14:00,20,13.61,1.28,16.76,40
13/11/2021 16:00,20,10.01,0.1,11.36,40
13/11/2021 18:00,14,18.03,0.45,19.88,40
13/11/2021 20:00,11,20.77,1.3,23.93,48
13/11/2021 22:00,21,27.59,9.54,43.37,87
14/11/2021 00:00,19,18.91,4.28,26.63,53
14/11/2021 02:00,17,18.35,5.29,27.63,55
14/11/2021 04:00,9,13.9,2.51,18.46,37
14/11/2021 06:00,8,14.83,3.19,20.42,41
14/11/2021 08:00,6,22.89,8.18,36.07,72
14/11/2021 10:00,6,18.17,5.53,27.33,55
14/11/2021 12:00,11,11.82,0.6,13.46,27
14/11/2021 14:00,10,16.71,2.59,21.37,43
14/11/2021 16:00,14,13.1,0.96,15.28,31
14/11/2021 18:00,13,25.08,4.91,33.24,66
14/11/2021 20:00,15,29.9,9.24,44.65,89
14/11/2021 22:00,17,27.48,6.17,37.55,75
15/11/2021 00:00,19,19.43,0,20.1,40
15/11/2021 02:00,22,10.54,0.04,11.33,45
15/11/2021 04:00,54,6.25,0.15,7.25,108
15/11/2021 06:00,27,8.74,0.07,9.6,54
15/11/2021 08:00,13,36.08,9.46,51.12,102
15/11/2021 10:00,7,39.42,13.07,59.98,120
15/11/2021 12:00,3,52.99,33.08,104.12,208
15/11/2021 14:00,1,57.41,49.02,132.96,266
15/11/2021 16:00,15,33.45,16.42,59.18,118
15/11/2021 18:00,19,40.87,19,70.51,141
15/11/2021 20:00,11,44.47,22.86,80,160
15/11/2021 22:00,10,29.81,8.12,42.85,86
16/11/2021 00:00,18,12.71,0.88,14.77,36
16/11/2021 02:00,17,6.67,0.35,7.96,34
16/11/2021 04:00,11,7.27,0.06,6.12,22
16/11/2021 06:00,7,10.37,0.54,9.92,21
16/11/2021 08:00,43,34.11,11.03,49.37,99
16/11/2021 10:00,21,27.98,6.62,36.56,73
16/11/2021 12:00,11,15.54,0.52,14.96,31
16/11/2021 14:00,27,28.99,10.33,43.25,86
16/11/2021 16:00,21,20.74,3.13,24.09,48
16/11/2021 18:00,18,25.28,2.68,27.88,56
16/11/2021 20:00,18,20.58,1.04,20.73,41
16/11/2021 22:00,21,12.29,0,10.98,42
17/11/2021 00:00,14,20.81,1.66,21.91,44
17/11/2021 02:00,12,12.34,1.19,12.86,26
17/11/2021 04:00,13,12.77,0.87,12.78,26
17/11/2021 06:00,10,16.96,0.2,15.87,34
17/11/2021 08:00,8,28.16,2.23,30.01,60
17/11/2021 10:00,10,16.37,0.79,16.21,33
17/11/2021 12:00,8,15.88,0.33,15.01,32
17/11/2021 14:00,12,50.78,31.38,96.96,194
17/11/2021 16:00,17,45.48,19.13,72.96,146
17/11/2021 18:00,17,63.9,51.17,140.23,280
17/11/2021 20:00,23,63.7,60.57,154.43,309
17/11/2021 22:00,27,42.15,16.19,65.18,130
18/11/2021 00:00,26,16.59,0.06,15.31,52
18/11/2021 02:00,28,16.11,3.13,19.54,57
18/11/2021 04:00,47,10.79,0,9.47,94
18/11/2021 06:00,23,11.62,0.09,10.43,47
18/11/2021 08:00,12,34.94,20.45,64.39,129
18/11/2021 10:00,6,36.05,19.92,64.66,129
18/11/2021 12:00,3,32.63,12.86,50.5,101
18/11/2021 14:00,7,39.66,18.68,66.29,133
18/11/2021 16:00,12,27.92,6.41,36.01,72
18/11/2021 18:00,9,60.16,18.08,85.36,171
18/11/2021 20:00,11,60.04,10.74,73.99,148
18/11/2021 22:00,28,45.85,7.17,54.68,109
19/11/2021 00:00,25,26.11,0.19,24.72,52
19/11/2021 02:00,28,16.25,0,14.8,55
19/11/2021 04:00,20,13.46,0,12.08,39
19/11/2021 06:00,17,14.82,0.01,13.42,35
19/11/2021 08:00,10,39.02,7.5,48.52,97
19/11/2021 10:00,14,26.48,6.48,34.71,69
19/11/2021 12:00,10,15.3,1.82,16.66,33
