Parm;PM10;NO2;NO;NOX;IQA;starnuti;tosse;asma;difficolta_respiratorie;mal_di_testa;sonnolenza;occhi_gonfi;lacrimazione;gola_irritata;prurito
19/10/21 12.00 PM;4.64;12.40;3.42;13.88;9;0;0;0;0;0;0;0;0;0;0
19/10/21 2.00 PM;2.20;19.16;4.99;23.04;12;0;0;0;0;0;0;0;0;0;0
19/10/21 4.00 PM;2.93;18.27;5.39;22.76;11;0;0;0;0;0;0;0;0;0;0
19/10/21 6.00 PM;9.04;41.97;16.68;63.67;32;0;0;0;0;0;0;0;0;0;0
19/10/21 8.00 PM;16.36;56.58;12.98;72.55;36;0;0;0;0;0;0;0;0;0;0
19/10/21 10.00 PM;14.41;17.71;1.41;16.09;29;0;0;0;0;0;0;0;0;0;0
20/10/21 12.00 AM;17.83;14.55;1.00;12.32;36;0;0;0;0;0;0;0;0;0;0
20/10/21 2.00 AM;20.51;6.51;0.59;3.69;41;0;0;0;0;0;0;0;0;0;0
20/10/21 4.00 AM;23.20;5.15;0.60;2.35;46;0;0;0;0;0;0;0;0;0;0
20/10/21 6.00 AM;45.91;19.21;3.47;20.76;92;0;0;0;0;0;0;0;0;0;0
20/10/21 8.00 AM;22.95;34.24;28.04;73.39;46;0;0;0;0;0;0;0;0;0;0
20/10/21 10.00 AM;11.48;18.32;4.91;22.08;23;0;0;0;0;0;0;0;0;0;0
20/10/21 12.00 PM;5.62;18.46;4.73;21.93;11;0;0;0;0;0;0;0;0;0;0
20/10/21 2.00 PM;35.65;17.63;4.34;20.51;71;0;0;0;0;0;0;0;0;0;0
20/10/21 4.00 PM;29.79;17.85;3.86;20.01;60;0;0;0;0;0;0;0;0;0;0
20/10/21 6.00 PM;18.32;35.16;8.66;44.59;37;0;0;0;0;0;0;0;0;0;0
20/10/21 8.00 PM;18.32;28.77;3.32;30.04;37;0;0;0;0;0;0;0;0;0;0
20/10/21 10.00 PM;28.57;13.01;0.66;10.26;57;0;0;0;0;0;0;0;0;0;0
21/10/21 12.00 AM;14.90;4.92;0.31;1.68;30;0;0;0;0;0;0;0;0;0;0
21/10/21 2.00 AM;17.09;3.43;0.35;0.25;34;0;0;0;0;0;0;0;0;0;0
21/10/21 4.00 AM;12.94;3.28;0.55;0.11;26;0;0;0;0;0;0;0;0;0;0
21/10/21 6.00 AM;43.22;22.28;4.87;25.81;86;0;0;0;0;0;0;0;0;0;0
21/10/21 8.00 AM;21.49;37.44;18.92;62.58;43;0;0;0;0;0;0;0;0;0;0
21/10/21 10.00 AM;10.74;14.54;3.03;15.21;21;0;0;0;0;0;0;0;0;0;0
21/10/21 12.00 PM;5.37;15.14;3.77;16.95;11;0;0;0;0;0;0;0;0;0;0
21/10/21 2.00 PM;24.66;22.69;5.73;27.54;49;0;0;0;0;0;0;0;0;0;0
21/10/21 4.00 PM;18.07;25.29;4.23;27.86;36;0;0;0;0;0;0;0;0;0;0
21/10/21 6.00 PM;21.00;12.11;1.47;10.38;42;0;0;0;0;0;0;0;0;0;0
21/10/21 8.00 PM;14.65;9.28;0.83;6.56;29;0;0;0;0;0;0;0;0;0;0
21/10/21 10.00 PM;16.36;4.00;0.24;0.34;33;0;0;0;0;0;0;0;0;0;0
22/10/21 12.00 AM;16.61;4.70;1.14;2.44;33;0;0;0;0;0;0;0;0;0;0
22/10/21 4.00 AM;9.28;3.64;0.26;0.00;19;0;0;0;0;0;0;0;0;0;0
22/10/21 6.00 AM;11.23;5.96;0.64;2.92;22;0;0;0;0;0;0;0;0;0;0
22/10/21 8.00 AM;10.01;20.15;4.81;23.58;20;0;0;0;0;0;0;0;0;0;0
22/10/21 10.00 AM;14.90;11.84;2.38;11.49;30;0;0;0;0;0;0;0;0;0;0
22/10/21 12.00 PM;13.68;11.03;2.54;10.94;27;0;0;0;0;0;0;0;0;0;0
22/10/21 2.00 PM;17.58;10.33;1.80;9.10;35;0;0;0;0;0;0;0;0;0;0
22/10/21 4.00 PM;21.49;11.92;1.74;10.60;43;0;0;0;0;0;0;0;0;0;0
22/10/21 6.00 PM;13.68;16.41;2.10;15.66;27;0;0;0;0;0;0;0;0;0;0
22/10/21 8.00 PM;19.78;10.34;1.06;7.97;40;0;0;0;0;0;0;0;0;0;0
22/10/21 10.00 PM;16.61;5.11;0.51;1.88;33;0;0;0;0;0;0;0;0;0;0
23/10/21 12.00 AM;14.90;5.03;0.14;1.22;30;0;0;0;0;0;0;0;0;0;0
23/10/21 2.00 AM;15.38;3.97;0.29;0.38;31;0;0;0;0;0;0;0;0;0;0
23/10/21 4.00 AM;20.76;4.56;0.11;0.06;42;0;0;0;0;0;0;0;0;0;0
23/10/21 6.00 AM;19.54;10.94;1.03;7.88;39;0;0;0;0;0;0;0;0;0;0
23/10/21 8.00 AM;13.68;27.85;21.85;56.82;28;0;0;0;0;0;0;0;0;0;0
23/10/21 10.00 AM;21.25;25.10;9.62;35.31;42;0;0;0;0;0;0;0;0;0;0
23/10/21 12.00 PM;28.57;15.68;7.84;23.09;57;0;0;0;0;0;0;0;0;0;0
23/10/21 2.00 PM;25.89;10.92;3.32;11.37;52;0;0;0;0;0;0;0;0;0;0
23/10/21 4.00 PM;28.08;14.55;4.40;16.69;56;0;0;0;0;0;0;0;0;0;0
23/10/21 6.00 PM;24.42;17.76;4.56;20.16;49;0;0;0;0;0;0;0;0;0;0
23/10/21 8.00 PM;23.44;25.43;4.82;28.29;47;0;0;0;0;0;0;0;0;0;0
23/10/21 10.00 PM;34.68;20.36;2.09;18.99;69;0;0;0;0;0;0;0;0;0;0
24/10/21 12.00 AM;27.35;18.54;0.92;15.36;55;0;0;0;0;0;0;0;0;0;0
24/10/21 2.00 AM;26.86;7.00;1.40;4.49;54;0;0;0;0;0;0;0;0;0;0
24/10/21 4.00 AM;21.00;3.88;1.55;1.56;42;0;0;0;0;0;0;0;0;0;0
24/10/21 6.00 AM;21.73;8.35;2.93;8.19;43;0;0;0;0;0;0;0;0;0;0
24/10/21 8.00 AM;11.48;12.85;4.66;15.36;23;0;0;0;0;0;0;0;0;0;0
24/10/21 10.00 AM;11.72;9.28;4.85;12.07;23;0;0;0;0;0;0;0;0;0;0
24/10/21 12.00 PM;8.30;18.12;10.50;29.63;17;0;0;0;0;0;0;0;0;0;0
24/10/21 2.00 PM;11.97;5.37;2.04;3.82;24;0;0;0;0;0;0;0;0;0;0
24/10/21 4.00 PM;13.68;6.87;3.29;7.25;27;0;0;0;0;0;0;0;0;0;0
24/10/21 6.00 PM;9.28;17.22;5.16;20.54;19;0;0;0;0;0;0;0;0;0;0
24/10/21 8.00 PM;9.28;28.53;19.24;53.51;27;0;0;0;0;0;0;0;0;0;0
24/10/21 10.00 PM;16.12;11.45;3.04;11.47;32;0;0;0;0;0;0;0;0;0;0
25/10/21 12.00 AM;12.45;7.73;1.87;5.93;25;0;0;0;0;0;0;0;0;0;0
25/10/21 2.00 AM;9.04;3.63;0.98;0.44;18;0;0;0;0;0;0;0;0;0;0
25/10/21 4.00 AM;42.00;6.00;1.26;4.05;84;0;0;0;0;0;0;0;0;0;0
25/10/21 6.00 AM;21.00;26.17;8.99;36.27;42;0;0;0;0;0;0;0;0;0;0
25/10/21 8.00 AM;10.50;35.66;36.73;88.37;44;0;0;0;0;0;0;0;0;0;0
25/10/21 10.00 AM;5.13;13.85;5.68;18.76;10;0;0;0;0;0;0;0;0;0;0
25/10/21 12.00 PM;17.09;7.88;3.58;9.51;34;0;0;0;0;0;0;0;0;0;0
25/10/21 2.00 PM;16.61;8.26;4.12;10.72;33;0;0;0;0;0;0;0;0;0;0
25/10/21 4.00 PM;46.64;12.22;4.81;15.78;93;0;0;0;0;0;0;0;0;0;0
25/10/21 6.00 PM;23.20;22.28;6.94;29.19;46;0;0;0;0;0;0;0;0;0;0
25/10/21 8.00 PM;11.48;32.14;10.00;43.84;23;0;0;0;0;0;0;0;0;0;0
25/10/21 10.00 PM;5.62;41.41;4.45;44.69;22;0;0;0;0;0;0;0;0;0;0
26/10/21 12.00 AM;6.84;20.45;1.40;18.84;14;0;0;0;0;0;0;0;0;0;0
26/10/21 2.00 AM;14.16;11.01;0.60;8.10;28;0;0;0;0;0;0;0;0;0;0
26/10/21 4.00 AM;11.97;8.18;0.56;5.18;24;0;0;0;0;0;0;0;0;0;0
26/10/21 6.00 AM;10.74;16.78;4.43;19.80;21;0;0;0;0;0;0;0;0;0;0
26/10/21 8.00 AM;14.16;32.23;34.99;82.25;41;0;0;0;0;0;0;0;0;0;0
26/10/21 10.00 AM;15.14;25.37;17.37;48.30;30;0;0;0;0;0;0;0;0;0;0
26/10/21 12.00 PM;15.63;10.52;6.79;17.00;31;0;0;0;0;0;0;0;0;0;0
26/10/21 2.00 PM;14.90;9.20;3.86;11.28;30;0;0;0;0;0;0;0;0;0;0
26/10/21 4.00 PM;10.50;13.88;4.68;17.25;21;0;0;0;0;0;0;0;0;0;0
26/10/21 6.00 PM;15.63;42.56;18.05;66.71;33;0;0;0;0;0;0;0;0;0;0
26/10/21 8.00 PM;12.70;52.99;12.57;68.82;34;0;0;0;0;0;0;0;0;0;0
26/10/21 10.00 PM;11.23;34.13;3.04;35.18;22;0;0;0;0;0;0;0;0;0;0
27/10/21 12.00 AM;21.25;21.85;1.77;20.84;42;0;0;0;0;0;0;0;0;0;0
27/10/21 2.00 AM;19.54;8.14;0.63;5.24;39;0;0;0;0;0;0;0;0;0;0
27/10/21 4.00 AM;18.56;9.99;0.65;6.82;37;0;0;0;0;0;0;0;0;0;0
27/10/21 6.00 AM;14.65;20.07;0.92;17.26;29;0;0;0;0;0;0;0;0;0;0
27/10/21 8.00 AM;11.72;29.24;7.60;36.64;23;0;0;0;0;0;0;0;0;0;0
27/10/21 10.00 AM;14.90;13.81;4.11;15.94;30;0;0;0;0;0;0;0;0;0;0
27/10/21 12.00 PM;25.15;11.65;4.06;13.71;50;0;0;0;0;0;0;0;0;0;0
27/10/21 2.00 PM;19.54;12.79;3.89;14.58;39;0;0;0;0;0;0;0;0;0;0
27/10/21 4.00 PM;25.15;16.97;4.38;19.49;50;0;0;0;0;0;0;0;0;0;0
27/10/21 6.00 PM;20.51;24.27;5.76;28.87;41;0;0;0;0;0;0;0;0;0;0
27/10/21 8.00 PM;43.96;33.50;6.37;38.98;88;0;0;0;0;0;0;0;0;0;0
27/10/21 10.00 PM;42.74;11.97;0.86;9.12;85;0;0;0;0;0;0;0;0;0;0
28/10/21 12.00 AM;21.25;10.19;0.78;7.22;42;0;0;0;0;0;0;0;0;0;0
28/10/21 2.00 AM;10.50;4.21;0.43;0.74;21;0;0;0;0;0;0;0;0;0;0
28/10/21 4.00 AM;5.13;4.13;0.06;0.09;10;0;0;0;0;0;0;0;0;0;0
28/10/21 6.00 AM;2.44;17.22;2.74;17.23;9;0;0;0;0;0;0;0;0;0;0
28/10/21 8.00 AM;2.20;42.72;22.11;72.29;36;0;0;0;0;0;0;0;0;0;0
28/10/21 10.00 AM;9.52;27.92;9.54;38.28;19;0;0;0;0;0;0;0;0;0;0
28/10/21 12.00 PM;22.47;12.64;3.27;13.48;45;0;0;0;0;0;0;0;0;0;0
28/10/21 2.00 PM;20.51;15.15;4.22;17.44;41;0;0;0;0;0;0;0;0;0;0
28/10/21 4.00 PM;23.93;18.34;4.01;20.29;48;0;0;0;0;0;0;0;0;0;0
28/10/21 6.00 PM;23.20;46.93;11.57;60.32;46;0;0;0;0;0;0;0;0;0;0
28/10/21 8.00 PM;12.70;54.02;11.12;66.67;33;0;0;0;0;0;0;0;0;0;0
28/10/21 10.00 PM;28.82;25.94;1.69;24.29;58;0;0;0;0;0;0;0;0;0;0
29/10/21 12.00 AM;34.19;15.24;0.98;12.56;68;0;0;0;0;0;0;0;0;0;0
29/10/21 2.00 AM;25.15;9.13;0.64;5.95;50;0;0;0;0;0;0;0;0;0;0
29/10/21 4.00 AM;20.27;6.30;0.53;3.55;41;0;0;0;0;0;0;0;0;0;0
29/10/21 6.00 AM;21.25;20.57;3.63;22.27;42;0;0;0;0;0;0;0;0;0;0
29/10/21 8.00 AM;19.78;45.44;22.85;76.05;40;0;0;0;0;0;0;0;0;0;0
29/10/21 10.00 AM;29.06;29.50;7.13;36.35;58;0;0;0;0;0;0;0;0;0;0
29/10/21 12.00 PM;27.35;16.17;4.67;19.56;55;0;0;0;0;0;0;0;0;0;0
29/10/21 2.00 PM;30.77;11.45;2.20;11.15;62;0;0;0;0;0;0;0;0;0;0
29/10/21 4.00 PM;26.86;15.94;3.41;17.39;54;0;0;0;0;0;0;0;0;0;0
29/10/21 6.00 PM;21.73;41.76;2.37;41.05;43;0;0;0;0;0;0;0;0;0;0
29/10/21 8.00 PM;20.76;37.35;4.26;39.63;42;0;0;0;0;0;0;0;0;0;0
29/10/21 10.00 PM;29.55;16.99;1.27;15.14;59;0;0;0;0;0;0;0;0;0;0
30/10/21 12.00 AM;25.64;5.74;0.42;2.83;51;0;0;0;0;0;0;0;0;0;0
30/10/21 2.00 AM;20.27;6.31;0.36;3.30;41;0;0;0;0;0;0;0;0;0;0
30/10/21 4.00 AM;19.54;5.99;0.69;3.49;39;0;0;0;0;0;0;0;0;0;0
30/10/21 6.00 AM;16.12;14.79;2.89;15.46;32;0;0;0;0;0;0;0;0;0;0
30/10/21 8.00 AM;19.29;25.54;8.99;35.34;39;0;0;0;0;0;0;0;0;0;0
30/10/21 10.00 AM;21.98;24.61;8.19;33.21;44;0;0;0;0;0;0;0;0;0;0
30/10/21 12.00 PM;18.32;24.30;7.67;32.11;37;0;0;0;0;0;0;0;0;0;0
30/10/21 2.00 PM;24.66;10.50;3.54;12.27;49;0;0;0;0;0;0;0;0;0;0
30/10/21 4.00 PM;24.42;9.55;2.86;10.31;49;0;0;0;0;0;0;0;0;0;0
30/10/21 6.00 PM;16.12;27.45;7.73;35.26;32;0;0;0;0;0;0;0;0;0;0
30/10/21 8.00 PM;21.49;32.41;9.80;43.29;43;0;0;0;0;0;0;0;0;0;0
30/10/21 10.00 PM;19.78;16.44;3.44;17.93;40;0;0;0;0;0;0;0;0;0;0
31/10/21 12.00 AM;31.99;25.15;8.08;33.56;64;0;0;0;0;0;0;0;0;0;0
31/10/21 2.00 AM;27.11;11.27;0.99;9.11;54;0;0;0;0;0;0;0;0;0;0
31/10/21 4.00 AM;16.12;5.17;0.56;1.73;32;0;0;0;0;0;0;0;0;0;0
31/10/21 6.00 AM;16.61;6.36;0.70;3.09;33;0;0;0;0;0;0;0;0;0;0
31/10/21 8.00 AM;12.45;15.98;4.33;17.95;25;0;0;0;0;0;0;0;0;0;0
31/10/21 10.00 AM;20.51;14.58;5.08;17.75;41;0;0;0;0;0;0;0;0;0;0
31/10/21 12.00 PM;21.98;16.46;5.27;19.85;44;0;0;0;0;0;0;0;0;0;0
31/10/21 2.00 PM;21.98;13.62;3.30;14.09;44;0;0;0;0;0;0;0;0;0;0
31/10/21 4.00 PM;15.87;6.64;1.15;4.05;32;0;0;0;0;0;0;0;0;0;0
31/10/21 6.00 PM;24.91;23.13;5.57;26.76;50;0;0;0;0;0;0;0;0;0;0
31/10/21 8.00 PM;15.87;28.07;3.29;28.03;32;0;0;0;0;0;0;0;0;0;0
31/10/21 10.00 PM;23.69;22.46;2.10;20.77;47;0;0;0;0;0;0;0;0;0;0
1/11/21 12.00 AM;21.25;11.30;3.13;11.59;42;0;0;0;0;0;0;0;0;0;0
1/11/21 2.00 AM;22.95;6.44;0.52;2.89;46;0;0;0;0;0;0;0;0;0;0
1/11/21 4.00 AM;15.63;4.27;0.49;0.75;31;0;0;0;0;0;0;0;0;0;0
1/11/21 6.00 AM;16.61;7.20;0.52;3.62;33;0;0;0;0;0;0;0;0;0;0
1/11/21 8.00 AM;10.99;8.75;1.35;6.40;22;0;0;0;0;0;0;0;0;0;0
1/11/21 10.00 AM;6.84;12.29;2.75;11.97;14;0;0;0;0;0;0;0;0;0;0
1/11/21 12.00 PM;9.52;9.35;1.38;7.02;19;0;0;0;0;0;0;0;0;0;0
1/11/21 2.00 PM;19.29;5.97;0.95;3.10;39;0;0;0;0;0;0;0;0;0;0
1/11/21 4.00 PM;13.19;3.70;0.63;0.42;26;0;0;0;0;0;0;0;0;0;0
1/11/21 6.00 PM;9.04;5.49;0.71;2.27;18;0;0;0;0;0;0;0;0;0;0
1/11/21 8.00 PM;7.81;8.16;1.50;6.06;16;0;0;0;0;0;0;0;0;0;0
1/11/21 10.00 PM;14.41;7.93;1.40;5.68;29;0;0;0;0;0;0;0;0;0;0
2/11/21 6.00 AM;38.34;5.24;0.93;0.91;77;0;0;0;0;0;0;0;0;0;0
2/11/21 8.00 AM;19.05;35.40;29.43;74.05;38;0;0;0;0;0;0;0;0;0;0
2/11/21 10.00 AM;9.52;11.87;2.44;9.70;19;0;0;0;0;0;0;0;0;0;0
2/11/21 12.00 PM;16.61;14.62;4.79;15.99;33;0;0;0;0;0;0;0;0;0;0
2/11/21 2.00 PM;8.30;17.09;5.75;19.86;17;0;0;0;0;0;0;0;0;0;0
2/11/21 4.00 PM;10.99;15.73;3.63;15.29;22;0;0;0;0;0;0;0;0;0;0
2/11/21 6.00 PM;11.97;13.47;2.02;10.62;24;0;0;0;0;0;0;0;0;0;0
2/11/21 8.00 PM;18.32;13.46;1.42;9.68;37;0;0;0;0;0;0;0;0;0;0
2/11/21 10.00 PM;39.80;10.56;0.85;5.99;80;0;0;0;0;0;0;0;0;0;0
3/11/21 12.00 AM;19.78;6.15;0.62;1.33;40;0;0;0;0;0;0;0;0;0;0
3/11/21 2.00 AM;9.77;5.47;0.31;0.20;20;0;0;0;0;0;0;0;0;0;0
3/11/21 6.00 AM;16.36;5.83;0.36;0.61;33;0;0;0;0;0;0;0;0;0;0
3/11/21 8.00 AM;8.06;18.04;2.98;16.55;16;0;0;0;0;0;0;0;0;0;0
3/11/21 10.00 AM;3.91;11.66;1.69;8.35;8;0;0;0;0;0;0;0;0;0;0
3/11/21 12.00 PM;1.71;11.75;2.75;10.05;6;0;0;0;0;0;0;0;0;0;0
3/11/21 2.00 PM;0.98;8.58;2.15;6.04;4;0;0;0;0;0;0;0;0;0;0
3/11/21 4.00 PM;4.64;5.60;0.76;1.00;9;0;0;0;0;0;0;0;0;0;0
3/11/21 6.00 PM;13.19;7.15;0.77;2.53;26;0;0;0;0;0;0;0;0;0;0
3/11/21 8.00 PM;14.65;8.33;1.07;4.15;29;0;0;0;0;0;0;0;0;0;0
3/11/21 10.00 PM;18.80;6.21;0.67;1.46;38;0;0;0;0;0;0;0;0;0;0
4/11/21 8.00 AM;26.62;5.23;0.96;1.34;53;0;0;0;0;0;0;0;0;0;0
4/11/21 10.00 AM;27.11;4.73;1.46;1.63;54;0;0;0;0;0;0;0;0;0;0
4/11/21 12.00 PM;36.87;4.28;0.82;0.23;74;0;0;0;0;0;0;0;0;0;0
4/11/21 2.00 PM;33.94;5.55;1.81;2.96;68;0;0;0;0;0;0;0;0;0;0
4/11/21 4.00 PM;39.07;6.11;0.97;2.21;78;0;0;0;0;0;0;0;0;0;0
4/11/21 6.00 PM;35.65;24.88;10.16;34.28;71;0;0;0;0;0;0;0;0;0;0
4/11/21 8.00 PM;36.63;40.15;17.41;60.02;73;0;0;0;0;0;0;0;0;0;0
4/11/21 10.00 PM;32.23;33.63;4.24;33.58;64;0;0;0;0;0;0;0;0;0;0
5/11/21 12.00 AM;32.97;18.81;1.19;14.71;66;0;0;0;0;0;0;0;0;0;0
5/11/21 2.00 AM;21.49;13.83;1.71;10.74;43;0;0;0;0;0;0;0;0;0;0
5/11/21 4.00 AM;20.51;6.43;0.43;1.69;41;0;0;0;0;0;0;0;0;0;0
5/11/21 6.00 AM;20.27;11.65;0.89;7.39;41;0;0;0;0;0;0;0;0;0;0
5/11/21 8.00 AM;23.44;25.69;9.08;33.40;47;0;0;0;0;0;0;0;0;0;0
5/11/21 10.00 AM;18.80;25.14;11.31;36.30;38;0;0;0;0;0;0;0;0;0;0
5/11/21 12.00 PM;20.02;20.41;7.12;25.33;40;0;0;0;0;0;0;0;0;0;0
5/11/21 2.00 PM;11.48;35.90;23.47;65.24;33;0;0;0;0;0;0;0;0;0;0
5/11/21 4.00 PM;8.30;22.66;5.21;24.57;17;0;0;0;0;0;0;0;0;0;0
5/11/21 6.00 PM;19.78;33.23;9.50;41.27;40;0;0;0;0;0;0;0;0;0;0
5/11/21 8.00 PM;18.56;22.21;4.39;22.87;37;0;0;0;0;0;0;0;0;0;0
5/11/21 10.00 PM;16.61;24.86;3.64;24.26;33;0;0;0;0;0;0;0;0;0;0
6/11/21 12.00 AM;10.99;17.66;5.95;20.91;22;0;0;0;0;0;0;0;0;0;0
6/11/21 2.00 AM;14.65;16.16;0.95;11.81;29;0;0;0;0;0;0;0;0;0;0
6/11/21 4.00 AM;19.05;8.98;1.23;5.46;38;0;0;0;0;0;0;0;0;0;0
6/11/21 6.00 AM;42.49;7.26;1.10;3.64;85;0;0;0;0;0;0;0;0;0;0
6/11/21 8.00 AM;21.25;17.32;2.88;15.86;42;0;0;0;0;0;0;0;0;0;0
6/11/21 10.00 AM;19.54;20.88;5.22;22.81;39;0;0;0;0;0;0;0;0;0;0
6/11/21 12.00 PM;9.77;21.56;7.48;26.92;20;0;0;0;0;0;0;0;0;0;0
6/11/21 2.00 PM;4.88;21.20;9.52;29.71;15;0;0;0;0;0;0;0;0;0;0
6/11/21 4.00 PM;2.93;11.07;1.08;7.20;6;0;0;0;0;0;0;0;0;0;0
6/11/21 6.00 PM;9.04;26.64;11.18;37.39;19;0;0;0;0;0;0;0;0;0;0
6/11/21 8.00 PM;4.40;27.85;5.43;29.71;15;0;0;0;0;0;0;0;0;0;0
6/11/21 10.00 PM;10.50;22.48;4.42;23.10;21;0;0;0;0;0;0;0;0;0;0
7/11/21 12.00 AM;10.50;16.04;4.37;16.94;21;0;0;0;0;0;0;0;0;0;0
7/11/21 2.00 AM;13.19;22.48;2.51;20.17;26;0;0;0;0;0;0;0;0;0;0
7/11/21 4.00 AM;14.41;11.48;0.65;6.94;29;0;0;0;0;0;0;0;0;0;0
7/11/21 6.00 AM;16.61;8.60;0.87;4.55;33;0;0;0;0;0;0;0;0;0;0
7/11/21 8.00 AM;11.72;10.92;2.48;9.21;23;0;0;0;0;0;0;0;0;0;0
7/11/21 10.00 AM;13.68;15.51;5.53;18.23;27;0;0;0;0;0;0;0;0;0;0
7/11/21 12.00 PM;19.29;14.29;8.01;20.86;39;0;0;0;0;0;0;0;0;0;0
7/11/21 2.00 PM;13.43;15.48;7.31;20.92;27;0;0;0;0;0;0;0;0;0;0
7/11/21 4.00 PM;8.55;7.50;3.19;7.07;17;0;0;0;0;0;0;0;0;0;0
7/11/21 6.00 PM;12.94;12.69;5.37;15.32;26;0;0;0;0;0;0;0;0;0;0
7/11/21 8.00 PM;15.14;17.50;8.10;24.04;30;0;0;0;0;0;0;0;0;0;0
7/11/21 10.00 PM;17.83;13.28;6.01;16.85;36;0;0;0;0;0;0;0;0;0;0
8/11/21 12.00 AM;18.80;12.14;5.50;14.99;38;0;0;0;0;0;0;0;0;0;0
8/11/21 2.00 AM;19.54;8.42;2.65;7.11;39;0;0;0;0;0;0;0;0;0;0
8/11/21 4.00 AM;24.66;4.55;4.64;7.01;49;0;0;0;0;0;0;0;0;0;0
8/11/21 6.00 AM;24.18;6.99;3.01;6.83;48;0;0;0;0;0;0;0;0;0;0
8/11/21 8.00 AM;14.41;22.68;15.97;41.55;29;0;0;0;0;0;0;0;0;0;0
8/11/21 10.00 AM;18.32;20.35;8.22;27.46;37;0;0;0;0;0;0;0;0;0;0
8/11/21 12.00 PM;25.64;19.78;13.44;34.91;51;0;0;0;0;0;0;0;0;0;0
8/11/21 2.00 PM;18.80;29.90;23.37;59.73;38;0;0;0;0;0;0;0;0;0;0
8/11/21 4.00 PM;14.90;16.08;7.19;21.83;30;0;0;0;0;0;0;0;0;0;0
8/11/21 6.00 PM;25.15;23.71;12.55;37.28;50;0;0;0;0;0;0;0;0;0;0
8/11/21 8.00 PM;23.20;10.31;1.91;8.27;46;0;0;0;0;0;0;0;0;0;0
8/11/21 10.00 PM;26.86;5.33;0.73;1.75;54;0;0;0;0;0;0;0;0;0;0
9/11/21 12.00 AM;15.87;4.18;0.32;0.02;32;0;0;0;0;0;0;0;0;0;0
9/11/21 2.00 AM;21.25;4.07;0.75;0.59;42;0;0;0;0;0;0;0;0;0;0
9/11/21 4.00 AM;24.91;3.63;2.13;2.28;50;0;0;0;0;0;0;0;0;0;0
9/11/21 6.00 AM;31.26;3.89;2.14;2.55;63;0;0;0;0;0;0;0;0;0;0
9/11/21 8.00 AM;33.46;19.54;15.80;38.31;67;0;0;0;0;0;0;0;0;0;0
9/11/21 4.00 PM;8.06;28.80;11.65;40.72;20;0;0;0;0;0;0;0;0;0;0
9/11/21 6.00 PM;28.08;42.99;19.70;66.51;56;0;0;0;0;0;0;0;0;0;0
9/11/21 8.00 PM;42.00;27.25;10.00;36.72;84;0;0;0;0;0;0;0;0;0;0
9/11/21 10.00 PM;38.83;30.63;12.49;43.75;78;0;0;0;0;0;0;0;0;0;0
10/11/21 12.00 AM;36.63;31.14;9.93;40.31;73;0;0;0;0;0;0;0;0;0;0
10/11/21 2.00 AM;37.36;18.39;6.31;22.67;75;0;0;0;0;0;0;0;0;0;0
10/11/21 4.00 AM;23.93;6.71;4.09;12.24;48;0;0;0;0;0;0;0;0;0;0
10/11/21 6.00 AM;14.16;8.96;2.81;12.31;28;0;0;0;0;0;0;0;0;0;0
10/11/21 8.00 AM;16.12;17.88;44.37;84.09;42;0;0;0;0;0;0;0;0;0;0
10/11/21 12.00 PM;20.76;19.22;10.86;33.94;42;0;0;0;0;0;0;0;0;0;0
10/11/21 2.00 PM;18.07;29.32;21.25;58.99;36;0;0;0;0;0;0;0;0;0;0
10/11/21 4.00 PM;21.73;24.08;10.77;38.17;43;0;0;0;0;0;0;0;0;0;0
10/11/21 6.00 PM;19.29;35.62;16.19;56.91;39;0;0;0;0;0;0;0;0;0;0
10/11/21 8.00 PM;25.64;44.35;24.60;77.70;51;0;0;0;0;0;0;0;0;0;0
10/11/21 10.00 PM;24.66;39.90;30.03;82.00;49;0;0;0;0;0;0;0;0;0;0
11/11/21 12.00 AM;31.26;32.52;23.40;65.18;63;0;0;0;0;0;0;0;0;0;0
11/11/21 2.00 AM;33.70;29.29;12.95;46.22;67;0;0;0;0;0;0;0;0;0;0
11/11/21 4.00 AM;30.28;18.29;3.14;32.21;61;0;0;0;0;0;0;0;0;0;0
11/11/21 6.00 AM;30.04;10.72;0.93;19.05;60;0;0;0;0;0;0;0;0;0;0
11/11/21 8.00 AM;27.35;15.51;8.82;37.33;55;0;0;0;0;0;0;0;0;0;0
11/11/21 10.00 AM;21.49;16.02;6.92;35.09;43;0;0;0;0;0;0;0;0;0;0
11/11/21 2.00 PM;21.25;23.76;20.40;64.74;42;0;0;0;0;0;0;0;0;0;0
11/11/21 4.00 PM;27.59;22.37;13.67;52.63;55;0;0;0;0;0;0;0;0;0;0
11/11/21 6.00 PM;24.66;24.50;11.57;52.15;49;0;0;0;0;0;0;0;0;0;0
11/11/21 8.00 PM;28.33;29.54;16.66;66.45;57;0;0;0;0;0;0;0;0;0;0
11/11/21 10.00 PM;31.50;24.08;5.46;42.25;63;0;0;0;0;0;0;0;0;0;0
12/11/21 12.00 AM;31.50;20.43;3.07;33.88;63;0;0;0;0;0;0;0;0;0;0
12/11/21 2.00 AM;30.28;10.88;0.58;17.77;61;0;0;0;0;0;0;0;0;0;0
12/11/21 4.00 AM;22.47;5.81;0.00;7.01;45;0;0;0;0;0;0;0;0;0;0
12/11/21 6.00 AM;24.91;9.14;0.30;10.80;50;0;0;0;0;0;0;0;0;0;0
